Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
11;79.7814260096115;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;774.3699545390216;1585.4197957185977;1585.4197957185977;7136.098189967648;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;2856.1538443;0.0;8300.0;1591.7045236959998;0.0;18662.0;-11542.458916661626;-11089.607999999998;-452.8509166616279;0.0;15493.0;-815.8681803211379;310.89210861223546
12;477.63834796803684;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;1585.4197957148458;1585.4197957185977;1585.4197957185977;7136.098189985499;7136.098189987029;7136.098189987029;4720.660146355608;6460.627807163732;6460.627807163732;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-16122.632194320422;-15552.00959999998;-570.6225943204422;2.000888343900442e-11;15493.0;-32.082973258041875;310.89210861223546
13;70.17714153192405;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;474.2425549346715;1585.4197957185977;1585.4197957185977;6270.850011904528;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11353.653661704177;-10907.1618432;-446.49181850417676;0.0;15493.0;-691.4050808929828;310.89210861223546
14;70.29879204154358;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;478.057447862916;1585.4197957185977;1585.4197957185977;6286.437631463918;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11490.668440947331;-11038.8018432;-451.86659774733033;0.0;15493.0;-527.2579780283869;310.89210861223546
15;72.445281274458;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;545.1664363278735;1585.4197957185977;1585.4197957185977;6555.649904294376;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11730.420702391873;-11269.367999999999;-461.05270239187405;0.0;15493.0;-234.22036270528517;310.89210861223546
16;79.83167081324474;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;775.9401124902872;1585.4197957185977;1585.4197957185977;7136.098189969817;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12035.261301565002;-11563.0818432;-472.17945836500223;0.0;15493.0;-606.9530538387123;310.89210861223546
17;107.76946182426013;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;1585.4197956589553;1585.4197957185977;1585.4197957185977;7136.098189986613;7136.098189987029;7136.098189987029;97.10708556685668;6460.627807163732;6460.627807163732;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12651.498930037764;-12158.5421568;-492.95677323776323;0.0;15493.0;-479.81064786107;310.89210861223546
18;2326.070663289539;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;1585.4197957155325;1585.4197957185977;1585.4197957185977;7136.098189986606;7136.098189987029;7136.098189987029;6460.627807163642;6460.627807163732;6460.627807163732;830.083;0.0;8300.0;0.0;0.0;18662.0;-17581.318164927387;-17280.009599999958;-301.3085649274308;4.001776687800884e-11;15493.0;1569.0523528602062;310.89210861223546
19;3999.999874924552;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;1585.4197957157435;1585.4197957185977;1585.4197957185977;7136.098189986947;7136.098189987029;7136.098189987029;6460.627807163654;6460.627807163732;6460.627807163732;830.083;0.0;8300.0;0.0;0.0;18662.0;-15589.984802901883;-15589.980989098613;-0.0038138032691331864;10.019010901387446;15493.0;-422.2810092438191;310.89210861223546
20;125.76123789567887;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;1585.419795716185;1585.4197957185977;1585.4197957185977;7136.098189986948;7136.098189987029;7136.098189987029;322.0042874731998;6460.627807163732;6460.627807163732;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12530.429435740332;-12044.359382399998;-486.07005334033374;0.0;15493.0;-215.9782884653835;310.89210861223546
21;98.179641346336;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;1349.3159254242273;1585.4197957185977;1585.4197957185977;7136.098189986946;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3685.7692306;0.0;8300.0;0.0;0.0;18662.0;-11934.450141999714;-11468.331696;-466.11844599971465;0.0;15493.0;-236.73375891999825;310.89210861223546
22;80.18998275611833;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;787.1373803547955;1585.4197957185977;1585.4197957185977;7136.098189980157;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3657.884617;0.0;8300.0;0.0;0.0;18662.0;-11347.245270914349;-10902.0978432;-445.1474277143503;0.0;15493.0;-233.87550058942477;310.89210861223546
23;72.73006407488106;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;554.0474881650375;1585.4197957185977;1585.4197957185977;6590.734980006699;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3583.6538492;0.0;8300.0;0.0;0.0;18662.0;-10661.630527982186;-10242.6147648;-419.01576318218616;0.0;15493.0;-66.80598824630857;310.89210861223546
24;69.37777857981735;69815.13164817225;15182.145792866588;15493.0;15182.145792866588;449.2854062122526;1585.4197957185977;1585.4197957185977;6171.612011147546;7136.098189987029;7136.098189987029;0.0;6460.627807163732;6460.627807163732;3423.8461555;0.0;8300.0;0.0;0.0;18662.0;-9920.214722913654;-9530.01784608;-390.19687683365305;0.0;15493.0;-124.52908776737539;310.89210861223546
