Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
11;80.06801487725413;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;783.3728394541855;1422.8981124383008;1422.8981124383008;6853.947614872055;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;2856.1538443;0.0;8300.0;1591.7045236959998;0.0;18662.0;-11542.425806704841;-11089.607999999998;-452.81780670484324;0.0;14770.0;-542.7532417297838;6260.659874891077
12;824.5867768644823;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;1422.8981124382794;1422.8981124383008;1422.8981124383008;6853.947614872211;6853.947614871557;6853.947614871557;232.58229938452638;232.58229938378707;232.58229938378707;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-16066.427378082602;-15552.009599999921;-514.4177780826824;7.821654435247183e-11;14770.0;4844.41982321918;6260.659874891077
13;70.18290093399015;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;474.4552307633522;1422.8981124383008;1422.8981124383008;6272.490868810508;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11353.653001355966;-10907.1618432;-446.49115815596656;0.0;14770.0;-693.2588303027062;6260.659874891077
14;70.30229439225404;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;478.1883729131902;1422.8981124383008;1422.8981124383008;6287.473546977412;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11490.6680340102;-11038.8018432;-451.8661908101989;0.0;14770.0;-528.4249183527284;6260.659874891077
15;72.44355201233762;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;545.1074393293912;1422.8981124383008;1422.8981124383008;6555.273084470767;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11730.420905609964;-11269.367999999999;-461.05290560996553;0.0;14770.0;-233.78436203184302;6260.659874891077
16;80.11826697532334;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;784.9432151364424;1422.8981124383008;1422.8981124383008;6853.947614871953;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12035.226777076845;-11563.0818432;-472.1449338768447;0.0;14770.0;-333.8397481712137;6260.659874891077
17;108.76965539561226;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;1422.8981124382262;1422.8981124383008;1422.8981124383008;6853.9476148721005;6853.947614871557;6853.947614871557;109.62097920053164;232.58229938378707;232.58229938378707;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12651.372244422257;-12158.5421568;-492.8300876222577;0.0;14770.0;-47.77808769610139;6260.659874891077
18;2347.208085771662;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;1422.8981124382917;1422.8981124383008;1422.8981124383008;6853.947614872109;6853.947614871557;6853.947614871557;232.58229938456557;232.58229938378707;232.58229938378707;830.083;0.0;8300.0;0.0;0.0;18662.0;-17577.51289041446;-17280.00959999985;-297.5032904146123;1.4915713109076023e-10;14770.0;8237.974306633363;6260.659874891077
19;3999.993035792104;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;1422.8981124382863;1422.8981124383008;1422.8981124383008;6853.94761487194;6853.947614871557;6853.947614871557;232.58229938457347;232.58229938378707;232.58229938378707;830.083;0.0;8300.0;0.0;0.0;18662.0;-15599.982062924184;-15599.977356771158;-0.00470615302651816;0.022643228841843666;14770.0;6260.454262199117;6260.659874891077
20;129.18709046178597;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;1422.8981124382717;1422.8981124383008;1422.8981124383008;6853.94761487193;6853.947614871557;6853.947614871557;232.58229938438504;232.58229938378707;232.58229938378707;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12529.99961139386;-12044.359382399998;-485.64022899386254;0.0;14770.0;317.6865315297869;6260.659874891077
21;97.81647674963392;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;1338.012273660529;1422.8981124383008;1422.8981124383008;6853.94761487193;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3685.7692306;0.0;8300.0;0.0;0.0;18662.0;-11934.493522442579;-11468.331696;-466.16182644258;0.0;14770.0;56.76417639729379;6260.659874891077
22;80.47664121780903;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;796.1424181457218;1422.8981124383008;1422.8981124383008;6853.9476148718295;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3657.884617;0.0;8300.0;0.0;0.0;18662.0;-11347.212712931116;-10902.0978432;-445.11486973111596;0.0;14770.0;39.23783580024427;6260.659874891077
23;72.73210540087346;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;554.1238464948726;1422.8981124383008;1422.8981124383008;6591.341782023091;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3583.6538492;0.0;8300.0;0.0;0.0;18662.0;-10661.630307916854;-10242.6147648;-419.0155431168536;0.0;14770.0;-67.48918882244604;6260.659874891077
24;69.38044024589676;50910.10316405236;8509.428026694912;14770.0;8509.428026694912;449.3840097491448;1422.8981124383008;1422.8981124383008;6172.379606059417;6853.947614871557;6853.947614871557;0.0;232.58229938378707;232.58229938378707;3423.8461555;0.0;8300.0;0.0;0.0;18662.0;-9920.214456210591;-9530.01784608;-390.19661013059203;0.0;14770.0;-125.39534047621063;6260.659874891077
