Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;80.25993081498363;0.0;0.0;0.0;0.0;789.4373949264887;1424.3443145811668;1424.3443145811668;6871.352349784796;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.280658070807;-13354.988159999999;-545.2924980708086;0.0;0.0;3108.6021028641385;0.0
12;4000.0198774349005;0.0;0.0;0.0;0.0;1424.3443145811184;1424.3443145811668;1424.3443145811668;6871.352349790751;6871.35234979608;6871.35234979608;1194.0042498269015;1194.0042498269895;1194.0042498269895;1370.137;0.0;13700.0;0.0;0.0;15403.0;-10594.915541293913;-10594.91111410843;-0.0044271854806804765;7645.098485891567;0.0;-264.919625201208;0.0
13;70.2087815873814;0.0;0.0;0.0;0.0;475.38400039732375;1424.3443145811668;1424.3443145811668;6278.921837603718;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.908823638654;-13326.3888;-545.520023638653;0.0;0.0;3603.5087566326224;0.0
14;70.3269849246927;0.0;0.0;0.0;0.0;479.0746928466076;1424.3443145811668;1424.3443145811668;6293.619465736771;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.007988890462;-13236.19632;-541.8116688904629;0.0;0.0;3613.254219786035;0.0
15;72.46265811563181;0.0;0.0;0.0;0.0;545.7937872790853;1424.3443145811668;1424.3443145811668;6560.052232840347;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.334230782964;-12952.42656;-529.9076707829639;0.0;0.0;3329.403538469674;0.0
16;80.31018828782238;0.0;0.0;0.0;0.0;791.0079418747217;1424.3443145811668;1424.3443145811668;6871.352349785517;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.58091546762;-12895.07376;-526.5071554676226;0.0;0.0;3119.9353513916953;0.0
17;109.62520787625081;0.0;0.0;0.0;0.0;1424.3443145810872;1424.3443145811668;1424.3443145811668;6871.352349791007;6871.35234979608;6871.35234979608;240.67417116456713;1194.0042498269895;1194.0042498269895;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.169372968521;-12912.8784;-523.2909729685213;0.0;0.0;2436.70514691313;0.0
18;4000.0180344474466;0.0;0.0;0.0;0.0;1424.344314581066;1424.3443145811668;1424.3443145811668;6871.352349793837;6871.35234979608;6871.35234979608;1194.0042498269015;1194.0042498269895;1194.0042498269895;1370.137;0.0;13700.0;0.0;0.0;15403.0;-10410.29514908632;-10410.290997309507;-0.00415177681280558;6005.718602690491;0.0;-449.5403766060153;0.0
19;4000.0180319310102;0.0;0.0;0.0;0.0;1424.3443145810663;1424.3443145811668;1424.3443145811668;6871.352349793837;6871.35234979608;6871.35234979608;1194.0042498269015;1194.0042498269895;1194.0042498269895;1370.137;0.0;13700.0;0.0;0.0;15403.0;-10410.315988735218;-10410.311688699769;-0.004300035450400815;6965.697911300229;0.0;-449.5195129158138;0.0
20;133.0255836788802;0.0;0.0;0.0;0.0;1424.3443145810454;1424.3443145811668;1424.3443145811668;6871.352349794093;6871.35234979608;6871.35234979608;825.6635777634699;1194.0042498269895;1194.0042498269895;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13359.32201302067;-12842.03232;-517.2896930206706;0.0;0.0;1656.0992628295464;0.0
21;98.00840843737664;0.0;0.0;0.0;0.0;1344.07732577026;1424.3443145811668;1424.3443145811668;6871.352349794091;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.825293792324;-12199.94928;-495.8760137923239;0.0;0.0;1972.1650644746846;0.0
22;80.66860505561752;0.0;0.0;0.0;0.0;802.2084701574852;1424.3443145811668;1424.3443145811668;6871.352349792073;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.07138681835;-11462.11488;-467.9565068183513;0.0;0.0;1872.897104092885;0.0
23;72.74495119527705;0.0;0.0;0.0;0.0;554.5850934350719;1424.3443145811668;1424.3443145811668;6594.551931421472;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.943505605748;-10785.71184;-441.2316656057483;0.0;0.0;1812.5621196000632;0.0
24;69.39243801446128;0.0;0.0;0.0;0.0;449.81471347367847;1424.3443145811668;1424.3443145811668;6175.374184204075;6871.35234979608;6871.35234979608;0.0;1194.0042498269895;1194.0042498269895;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.273335840006;-10036.34688;-410.9264558400072;0.0;0.0;1652.928365553751;0.0
