Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;79.83122432374724;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;775.9476180290565;1427.7369498484527;1427.7369498484527;6853.745289745677;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;2001.56955704;0.0;5315.0;2332.255343444;0.0;8788.0;-9383.098377441964;-9014.971199999998;-368.1271774419649;0.0;13768.0;-2580.4199324467977;2.515037779984696
12;555.3607099836147;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;1427.736949848235;1427.7369498484527;1427.7369498484527;6853.745289745671;6853.745289745974;6853.745289745974;5484.021098429464;5484.021098591311;5484.021098591311;531.55315;0.0;5315.0;882.985821068;0.0;8788.0;-14320.038061726638;-13824.009599999996;-496.028461726642;3.637978807091713e-12;13768.0;-860.0089324898929;2.515037779984696
13;70.17547314183165;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;474.19020995070696;1427.7369498484527;1427.7369498484527;6270.833452483034;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;2309.578330105;0.0;5315.0;3377.281400428;0.0;8788.0;-9518.545631614632;-9144.2208;-374.3248316146334;0.0;13768.0;-2913.338528882182;2.515037779984696
14;70.29352315740984;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;477.875509048947;1427.7369498484527;1427.7369498484527;6285.494996785866;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;2473.819675045;0.0;5315.0;3304.9504042880003;0.0;8788.0;-9454.511922920548;-9082.716;-371.79592292054895;0.0;13768.0;-3087.629496134654;2.515037779984696
15;72.4333970656683;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;544.7453433821994;1427.7369498484527;1427.7369498484527;6552.950026341522;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;2667.884452315;0.0;5315.0;2613.375070904;0.0;8788.0;-9281.532205168192;-8916.7296;-364.8026051681922;0.0;13768.0;-3097.4235426939244;2.515037779984696
16;79.88147016963447;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;777.5178049623438;1427.7369498484527;1427.7369498484527;6853.745289745677;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;2822.4763084549995;0.0;5315.0;1431.583804196;0.0;8788.0;-9084.65724489183;-8728.243199999999;-356.4140448918308;0.0;13768.0;-2800.6664640217796;2.515037779984696
17;107.92360766520788;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;1427.7369498484013;1427.7369498484527;1427.7369498484527;6853.745289745679;6853.745289745974;6853.745289745974;132.0493885084812;5484.021098591311;5484.021098591311;2929.87065101;0.0;5315.0;307.25238336;0.0;8788.0;-9232.357847180368;-8872.6392;-359.71864718036943;0.0;13768.0;-2418.297492829059;2.515037779984696
18;2296.573969915814;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;1427.736949848439;1427.7369498484527;1427.7369498484527;6853.745289745673;6853.745289745974;6853.745289745974;5484.021098591104;5484.021098591311;5484.021098591311;531.55315;0.0;5315.0;0.0050003719999999995;0.0;8788.0;-14069.303187050165;-13824.009599999992;-245.29358705017435;7.275957614183426e-12;13768.0;-227.76325295697092;2.515037779984696
19;3996.3384604657526;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;1427.7369498484388;1427.7369498484527;1427.7369498484527;6853.745289745765;6853.745289745974;6853.745289745974;5484.021098591112;5484.021098591311;5484.021098591311;531.55315;0.0;5315.0;0.0;0.0;8788.0;-15360.595714490413;-15360.009599734392;-0.5861147560208397;2.656070137163624e-7;13768.0;1063.5238166381039;2.515037779984696
20;125.91537181049202;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;1427.736949848439;1427.7369498484527;1427.7369498484527;6853.745289745765;6853.745289745974;6853.745289745974;431.9121252537193;5484.021098591311;5484.021098591311;3184.90721614;0.0;5315.0;0.0;0.0;8788.0;-9860.855519600449;-9478.356;-382.49951960044854;0.0;13768.0;-2037.4467388682654;2.515037779984696
21;98.04475222950407;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;1345.1209477837015;1427.7369498484527;1427.7369498484527;6853.745289745765;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;3260.153249695;0.0;5315.0;0.0;0.0;8788.0;-9400.943826467144;-9033.7632;-367.1806264671444;0.0;13768.0;-2058.0761525973708;2.515037779984696
22;80.23979192253671;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;788.7153679704006;1427.7369498484527;1427.7369498484527;6853.745289745763;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;3343.848841705;0.0;5315.0;0.0;0.0;8788.0;-9059.607256589108;-8704.207199999999;-355.40005658911014;0.0;13768.0;-1926.7027442405097;2.515037779984696
23;72.72672133262084;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;553.931794487717;1427.7369498484527;1427.7369498484527;6590.12380392675;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;3435.394019025;0.0;5315.0;0.0;0.0;8788.0;-8833.168754676179;-8486.0136;-347.1551546761778;0.0;13768.0;-1746.2813627227008;2.515037779984696
24;69.37600467914602;58877.679895547226;13765.503338185688;13768.0;13765.503338185688;449.22576317089647;1427.7369498484527;1427.7369498484527;6171.381971859515;6853.745289745974;6853.745289745974;0.0;5484.021098591311;5484.021098591311;3506.86525454;0.0;5315.0;0.0;0.0;8788.0;-8598.765382099535;-8260.5456;-338.21978209953613;0.0;13768.0;-1528.7080391217253;2.515037779984696
