Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
11;79.83652317120666;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;776.1241264953201;1578.5556044942784;1578.5556044942784;7125.9855677592905;7125.985567761832;7125.985567761832;0.0;4144.154570133223;4144.154570133223;2856.1538443;0.0;8300.0;1591.7045236959998;0.0;18662.0;-11547.063773618567;-11089.607999999998;-457.45577361856897;0.0;14770.0;-802.9050036280697;1921.3042576103433
12;540.6261082181542;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;1578.5556044961138;1578.5556044942784;1578.5556044942784;7125.9855677600635;7125.985567761832;7125.985567761832;4144.154570133205;4144.154570133223;4144.154570133223;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-16156.219258203017;-15552.0096;-604.2096582030168;0.0;14770.0;594.9715440744721;1921.3042576103433
13;70.20646426438586;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;475.1784338828071;1578.5556044942784;1578.5556044942784;6275.312575056478;7125.985567761832;7125.985567761832;0.0;4144.154570133223;4144.154570133223;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11357.638623179804;-10907.1618432;-450.47677997980446;0.0;14770.0;-692.8188763718587;1921.3042576103433
14;70.3254281819447;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;478.8961628167501;1578.5556044942784;1578.5556044942784;6290.185701197182;7125.985567761832;7125.985567761832;0.0;4144.154570133223;4144.154570133223;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11494.70864818678;-11038.8018432;-455.90680498677744;0.0;14770.0;-527.8050240462666;1921.3042576103433
15;72.46707437316026;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;545.8267596925706;1578.5556044942784;1578.5556044942784;6557.979530729508;7125.985567761832;7125.985567761832;0.0;4144.154570133223;4144.154570133223;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11734.671573431295;-11269.367999999999;-465.30357343129674;0.0;14770.0;-232.960133568972;1921.3042576103433
16;79.88565130795438;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;777.6593813800662;1578.5556044942784;1578.5556044942784;7125.985567759381;7125.985567761832;7125.985567761832;0.0;4144.154570133223;4144.154570133223;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12040.065857339212;-11563.0818432;-476.9840141392124;0.0;14770.0;-593.7552755873563;1921.3042576103433
17;107.92191139645493;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;1578.5556044901327;1578.5556044942784;1578.5556044942784;7125.985567759937;7125.985567761832;7125.985567761832;99.02090577980836;4144.154570133223;4144.154570133223;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12658.31384741689;-12158.5421568;-499.7716906168898;0.0;14770.0;-457.9326977202551;1921.3042576103433
18;7286.720229471042;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;1578.555604496138;1578.5556044942784;1578.5556044942784;7125.9855677600635;7125.985567761832;7125.985567761832;4144.154570133219;4144.154570133223;4144.154570133223;830.083;0.0;8300.0;0.0;0.0;18662.0;-17344.2046558152;-17280.009599999994;-64.19505581520359;3.637978807091713e-12;14770.0;3665.456220479308;1921.3042576103433
19;7995.81866039494;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;1578.5556044905027;1578.5556044942784;1578.5556044942784;7125.985567763485;7125.985567761832;7125.985567761832;4144.154570133219;4144.154570133223;4144.154570133223;830.083;0.0;8300.0;0.0;0.0;18662.0;-15600.339735254958;-15599.999999999476;-0.33973525548276295;5.238689482212067e-10;14770.0;1921.5609928665901;1921.3042576103433
20;125.97728118032697;50942.84545744609;12848.695742388458;14770.0;12848.695742388458;1578.5556044930975;1578.5556044942784;1578.5556044942784;7125.985567764141;7125.985567761832;7125.985567761832;324.71302837443426;4144.154570133223;4144.154570133223;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12538.305006668877;-12044.359382399998;-493.9456242688791;0.0;14770.0;-193.83460530085304;1921.3042576103433
