Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;79.84803891025328;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;776.5181833903613;1297.943015791507;1297.943015791507;6623.589439779868;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13904.040650380302;-13354.988159999999;-549.0524903803041;0.0;16006.0;3373.041607056542;-3417.3283422713976
12;493.52054555236873;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;1297.943015796535;1297.943015791507;1297.943015791507;6623.589439779503;6623.589439783684;6623.589439783684;9837.906794851222;11501.732404115732;11501.732404115732;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18937.497431265525;-18240.009599999976;-697.4878312655514;2.1827872842550278e-11;16006.0;-192.08996246298366;-3417.3283422713976
13;70.21025804747649;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;475.33258854262425;1297.943015791507;1297.943015791507;6276.490316314878;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13875.157432544942;-13326.3888;-548.7686325449413;0.0;16006.0;3609.2354768213613;-3417.3283422713976
14;70.32720493690579;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;478.9840656802675;1297.943015791507;1297.943015791507;6291.055591489681;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13781.240159227107;-13236.19632;-545.0438392271085;0.0;16006.0;3619.1360187524415;-3417.3283422713976
15;72.4649083486065;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;545.782793789339;1297.943015791507;1297.943015791507;6558.191448667902;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13485.592968147103;-12952.42656;-533.1664081471037;0.0;16006.0;3334.5299388661233;-3417.3283422713976
16;79.89754045163545;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;778.0651078929258;1297.943015791507;1297.943015791507;6623.589439778163;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13425.213740398453;-12895.07376;-530.1399803984527;0.0;16006.0;3384.2713104730947;-3417.3283422713976
17;107.90858178416963;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;1297.9430157967427;1297.943015791507;1297.943015791507;6623.589439778165;6623.589439783684;6623.589439783684;197.72375840241872;11501.732404115732;11501.732404115732;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13441.238534828606;-12912.8784;-528.3601348286071;0.0;16006.0;2858.8851480009125;-3417.3283422713976
18;1984.6444997797691;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;1297.9430157965378;1297.943015791507;1297.943015791507;6623.589439777803;6623.589439783684;6623.589439783684;11501.73240411538;11501.732404115732;11501.732404115732;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16873.760394715417;-16416.009599999965;-457.7507947154518;3.2741809263825417e-11;16006.0;-3919.6414649739127;-3417.3283422713976
19;5999.975380188604;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;1297.9430157932586;1297.943015791507;1297.943015791507;6623.589439781094;6623.589439783684;6623.589439783684;11501.732404115452;11501.732404115732;11501.732404115732;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17376.01223753039;-17376.006424365536;-0.005813164854827925;0.003175634461513255;16006.0;-3417.383389769498;-3417.3283422713976
20;125.94270351687646;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;1297.9430157934642;1297.943015791507;1297.943015791507;6623.5894397814545;6623.589439783684;6623.589439783684;648.5768009006661;11501.732404115732;11501.732404115732;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13365.885327392863;-12842.03232;-523.8530073928631;0.0;16006.0;2213.91468066981;-3417.3283422713976
21;98.15450083876226;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;1297.9430157858114;1297.943015791507;1297.943015791507;6623.5894397814545;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12699.964662261486;-12199.94928;-500.015382261485;0.0;16006.0;2270.1991060655887;-3417.3283422713976
22;80.2500194817337;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;789.0800782226811;1297.943015791507;1297.943015791507;6623.589439781453;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11933.31525300272;-11462.11488;-471.20037300272185;0.0;16006.0;2137.0296615428297;-3417.3283422713976
23;72.75295097207918;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;554.7859399512016;1297.943015791507;1297.943015791507;6594.226871796546;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11229.667245971928;-10785.71184;-443.9554059719292;0.0;16006.0;1815.4076481390127;-3417.3283422713976
24;69.4000554576412;46271.06011376005;19423.264859690353;16006.0;19423.264859690353;450.0084207480709;1297.943015791507;1297.943015791507;6175.122707905639;6623.589439783684;6623.589439783684;0.0;11501.732404115732;11501.732404115732;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10449.69103301904;-10036.34688;-413.34415301904113;0.0;16006.0;1655.4016625691308;-3417.3283422713976
