Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;79.79673067356089;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;774.8709066902292;1422.0463283104384;1422.0463283104384;6846.161695457354;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;2001.56955704;0.0;5315.0;2332.255343444;0.0;8788.0;-9383.101558332975;-9014.971199999998;-368.1303583329785;0.0;13084.0;-2571.7603098435716;0.0
12;4000.001844958455;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;1422.0463283115014;1422.0463283104384;1422.0463283104384;6846.161695457688;6846.161695462956;6846.161695462956;4815.80849168876;4815.80849168876;4815.80849168876;531.55315;0.0;5315.0;882.985821068;0.0;8788.0;-13815.697551219371;-13815.693534876156;-0.004016343215531403;8.316065123843146;13084.0;-682.8579353107808;0.0
13;70.168240024521;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;473.96751568982313;1422.0463283104384;1422.0463283104384;6269.384487974913;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;2309.578330105;0.0;5315.0;3377.281400428;0.0;8788.0;-9518.546232827606;-9144.2208;-374.325432827607;0.0;13084.0;-2911.6719670695466;0.0
14;70.28626856554708;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;477.65376564178325;1422.0463283104384;1422.0463283104384;6284.04702645717;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;2473.819675045;0.0;5315.0;3304.9504042880003;0.0;8788.0;-9454.512517249472;-9082.716;-371.796517249472;0.0;13084.0;-3085.9651644006076;0.0
15;72.42770461991654;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;544.5764919323024;1422.0463283104384;1422.0463283104384;6551.839016171596;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;2667.884452315;0.0;5315.0;2613.375070904;0.0;8788.0;-9281.53264901422;-8916.7296;-364.803049014219;0.0;13084.0;-3096.1487286797937;0.0
16;79.84697554747123;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;776.4410611638023;1422.0463283104384;1422.0463283104384;6846.161695457354;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;2822.4763084549995;0.0;5315.0;1431.583804196;0.0;8788.0;-9084.6603247009;-8728.243199999999;-356.4171247009014;0.0;13084.0;-2792.0069097674796;0.0
17;107.85646244290784;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;1422.0463283100682;1422.0463283104384;1422.0463283104384;6846.161695457391;6846.161695462956;6846.161695462956;130.93800607636453;4815.80849168876;4815.80849168876;2929.87065101;0.0;5315.0;307.25238336;0.0;8788.0;-9232.363981465636;-8872.6392;-359.7247814656372;0.0;13084.0;-2403.910488196212;0.0
18;4000.0018793120676;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;1422.0463283115012;1422.0463283104384;1422.0463283104384;6846.161695457688;6846.161695462956;6846.161695462956;4815.80849168876;4815.80849168876;4815.80849168876;531.55315;0.0;5315.0;0.0050003719999999995;0.0;8788.0;-12793.289627081725;-12793.28541270364;-0.004214378084209859;1030.7241872963587;13084.0;-822.2850387524273;0.0
19;4000.0019260497725;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;1422.0463283102913;1422.0463283104384;1422.0463283104384;6846.161695470261;6846.161695462956;6846.161695462956;4815.80849168876;4815.80849168876;4815.80849168876;531.55315;0.0;5315.0;0.0;0.0;8788.0;-14305.200466709783;-14305.196030734014;-0.004435975768292189;1054.8135692659853;13084.0;689.630801247631;0.0
20;125.84823215003374;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;1422.0463283104573;1422.0463283104384;1422.0463283104384;6846.16169547061;6846.161695462956;6846.161695462956;430.800834828317;4815.80849168876;4815.80849168876;3184.90721614;0.0;5315.0;0.0;0.0;8788.0;-9860.862072129998;-9478.356;-382.50607212999796;0.0;13084.0;-2023.059407533596;0.0
21;98.26044845286273;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;1351.8623892221838;1422.0463283104384;1422.0463283104384;6846.161695470605;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;3260.153249695;0.0;5315.0;0.0;0.0;8788.0;-9400.923471380558;-9033.7632;-367.16027138055944;0.0;13084.0;-2057.258179999989;0.0
22;80.20529102095323;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;787.6384255627123;1422.0463283104384;1422.0463283104384;6846.161695470573;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;3343.848841705;0.0;5315.0;0.0;0.0;8788.0;-9059.610328498446;-8704.207199999999;-355.40312849844776;0.0;13084.0;-1918.0429984888929;0.0
23;72.7231262166846;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;553.8241581899588;1422.0463283104384;1422.0463283104384;6589.419367121923;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;3435.394019025;0.0;5315.0;0.0;0.0;8788.0;-8833.169024147299;-8486.0136;-347.1554241472988;0.0;13084.0;-1745.4723242339383;0.0
24;69.37267921174512;48333.59280733286;13084.016515469291;13084.0;13084.016515469291;449.1254161271402;1422.0463283104384;1422.0463283104384;6170.726931919772;6846.161695462956;6846.161695462956;0.0;4815.80849168876;4815.80849168876;3506.86525454;0.0;5315.0;0.0;0.0;8788.0;-8598.765626733115;-8260.5456;-338.22002673311533;0.0;13084.0;-1527.9553397411285;0.0
