Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
13;70.2066516343691;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;475.25783403142606;1285.5429631575869;1285.5429631575869;6277.911429258421;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.909301497175;-13326.3888;-545.5205014971742;0.0;14778.0;3604.648224412144;0.0
14;70.32556664030838;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;478.97386230438184;1285.5429631575869;1285.5429631575869;6292.770773508706;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.00836419911;-13236.19632;-541.8120441991114;0.0;14778.0;3614.2066880597663;0.0
15;72.46231951742848;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;545.7392724779867;1285.5429631575869;1285.5429631575869;6559.523194943415;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.334422722792;-12952.42656;-529.9078627227929;0.0;14778.0;3329.989614618938;0.0
16;79.87623801328982;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;777.4230351563764;1285.5429631575869;1285.5429631575869;6601.075381878287;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.63934483513;-12895.07376;-526.565584835132;0.0;14778.0;3403.858437466036;0.0
17;107.8887182994617;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;1285.5429631584893;1285.5429631575869;1285.5429631575869;6601.075381878288;6601.075381887575;6601.075381887575;197.23874377827116;6891.368521325833;6891.368521325833;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.403097255;-12912.8784;-523.5246972550015;0.0;14778.0;2889.454500921384;0.0
18;3999.9964992758123;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;1285.5429631585475;1285.5429631575869;1285.5429631575869;6601.075381878471;6601.075381887575;6601.075381887575;6891.368521325757;6891.368521325833;6891.368521325833;1370.137;0.0;13700.0;0.0;0.0;15403.0;-15511.745800301815;-15511.740507116465;-0.005293185350833491;904.2690928835327;14778.0;-636.3780550204544;0.0
19;3999.9965390407533;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;1285.5429631571456;1285.5429631575869;1285.5429631575869;6601.075381871686;6601.075381887575;6601.075381887575;6891.368521325757;6891.368521325833;6891.368521325833;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16290.080095626965;-16290.074611349586;-0.005484277379133111;1085.9349886504115;14778.0;141.95625347484142;0.0
20;125.8804883825272;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;1285.5429631572829;1285.5429631575869;1285.5429631575869;6601.075381871499;6601.075381887575;6601.075381887575;647.0329979463996;6891.368521325833;6891.368521325833;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.277936212711;-12842.03232;-518.2456162127106;0.0;14778.0;2244.7708690896693;0.0
21;98.28966155572593;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;1285.5429630706778;1285.5429631575869;1285.5429631575869;6601.075381871499;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.789683888968;-12199.94928;-495.8404038889676;0.0;14778.0;2300.9435956379048;0.0
22;80.23455236618638;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;788.620361915032;1285.5429631575869;1285.5429631575869;6601.075381871499;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.123335499216;-11462.11488;-468.0084554992174;0.0;14778.0;2156.8169106595897;0.0
23;72.74459541634377;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;554.5453512280639;1285.5429631575869;1285.5429631575869;6594.185435453192;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.943623627843;-10785.71184;-441.2317836278444;0.0;14778.0;1812.9699405617973;0.0
24;69.39202737770931;38254.07014251532;14777.986866354648;14778.0;14777.986866354648;449.77535997939526;1285.5429631575869;1285.5429631575869;6175.0221775649925;6601.075381887575;6601.075381887575;0.0;6891.368521325833;6891.368521325833;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.27344537574;-10036.34688;-410.9265653757421;0.0;14778.0;1653.3211612689793;0.0
