Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
12;4000.0015551808415;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;1585.7976327673643;1585.7976327671377;1585.7976327671377;7140.236256950129;7140.236256948706;7140.236256948706;5511.973153328902;5511.973153328903;5511.973153328903;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-15544.060543956017;-15544.055805840164;-0.00473811585191616;7.953794159835525;14238.0;-1406.4984708287286;0.0
13;70.1811693725622;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;474.4025954086757;1585.7976327671377;1585.7976327671377;6272.2592681252445;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11353.65317158415;-10907.1618432;-446.49132838415096;0.0;14238.0;-692.9762573425974;0.0
14;70.30102785095018;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;478.1501495573664;1585.7976327671377;1585.7976327671377;6287.327062149354;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11490.668158882;-11038.8018432;-451.8663156819983;0.0;14238.0;-528.2415236591577;0.0
15;72.44343185647182;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;545.1049924175776;1585.7976327671377;1585.7976327671377;6555.331576412756;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11730.42091316001;-11269.367999999999;-461.0529131600112;0.0;14238.0;-233.8408859391456;0.0
16;79.8545678305291;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;776.6964390538785;1585.7976327671377;1585.7976327671377;7140.236256949615;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12035.258508678327;-11563.0818432;-472.1766654783286;0.0;14238.0;-611.8515276985568;0.0
17;107.86478885702057;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;1585.7976327398346;1585.7976327671377;1585.7976327671377;7140.236256949569;7140.236256948706;7140.236256948706;98.31052644555184;5511.973153328903;5511.973153328903;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12651.486803581418;-12158.5421568;-492.94464678141844;0.0;14238.0;-485.54401272517146;0.0
18;4000.0015108528823;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;1585.7976327673643;1585.7976327671377;1585.7976327671377;7140.236256949644;7140.236256948706;7140.236256948706;5511.973153328902;5511.973153328903;5511.973153328903;830.083;0.0;8300.0;0.0;0.0;18662.0;-16526.75313255448;-16526.747988058258;-0.005144496225972487;753.2616119417398;14238.0;1458.6630895097353;0.0
19;4000.0014321145;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;1585.7976327676088;1585.7976327671377;1585.7976327671377;7140.23625694869;7140.236256948706;7140.236256948706;5511.973153328902;5511.973153328903;5511.973153328903;830.083;0.0;8300.0;0.0;0.0;18662.0;-14236.502991222018;-14236.497982597228;-0.005008624788998628;1363.5020174027723;14238.0;-831.5870518227242;0.0
20;125.85655890998791;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;1585.7976327676724;1585.7976327671377;1585.7976327671377;7140.236256948608;7140.236256948706;7140.236256948706;323.2076519301989;5511.973153328903;5511.973153328903;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12530.417423938543;-12044.359382399998;-486.05804153854575;0.0;14238.0;-221.71146155607386;0.0
21;98.26803895592577;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;1352.1176568980059;1585.7976327671377;1585.7976327671377;7140.236256948608;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3685.7692306;0.0;8300.0;0.0;0.0;18662.0;-11934.439548366297;-11468.331696;-466.10785236629886;0.0;14238.0;-243.68541563791766;0.0
22;80.21288337395157;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;787.8938047970773;1585.7976327671377;1585.7976327671377;7140.236256948622;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3657.884617;0.0;8300.0;0.0;0.0;18662.0;-11347.242637309013;-10902.0978432;-445.1447941090142;0.0;14238.0;-238.77391217069547;0.0
23;72.73184428254747;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;554.1172591033301;1585.7976327671377;1585.7976327671377;6591.356225299433;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3583.6538492;0.0;8300.0;0.0;0.0;18662.0;-10661.630327820187;-10242.6147648;-419.0155630201858;0.0;14238.0;-67.49761632785993;0.0
24;69.380031372755;59245.70223189378;14238.007043045207;14238.0;14238.007043045207;449.37267035041407;1585.7976327671377;1585.7976327671377;6172.360780912189;7140.236256948706;7140.236256948706;0.0;5511.973153328903;5511.973153328903;3423.8461555;0.0;8300.0;0.0;0.0;18662.0;-9920.214488229663;-9530.01784608;-390.19664214966457;0.0;14238.0;-125.36582152785185;0.0
