Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;80.17913387884055;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;786.9147442828913;1431.2568703646145;1431.2568703646145;6854.987921573293;6854.987921601974;6854.987921601974;0.0;8966.967779462479;8966.967779462479;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.291895021659;-13354.988159999999;-545.30373502166;0.0;16387.31;3127.502659511016;-865.9161196965615
12;417.92604504019977;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;1431.25687036086;1431.2568703646145;1431.2568703646145;6854.9879216003455;6854.987921601974;6854.987921601974;4099.087622273738;8966.967779462479;8966.967779462479;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18920.603968770323;-18240.009599999998;-680.5943687703241;0.0;16387.31;5165.1408855354275;-865.9161196965615
13;70.21035176719644;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;475.43518557589135;1431.2568703646145;1431.2568703646145;6279.013560861138;6854.987921601974;6854.987921601974;0.0;8966.967779462479;8966.967779462479;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.90859457822;-13326.3888;-545.5197945782204;0.0;16387.31;3603.36999257466;-865.9161196965615
14;70.32949167940988;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;479.1588119467303;1431.2568703646145;1431.2568703646145;6293.907475411172;6854.987921601974;6854.987921601974;0.0;8966.967779462479;8966.967779462479;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.007630982449;-13236.19632;-541.8113109824498;0.0;16387.31;3612.8863220630524;-865.9161196965615
15;72.46643500895055;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;545.9230336536666;1431.2568703646145;1431.2568703646145;6560.635169499062;6854.987921601974;6854.987921601974;0.0;8966.967779462479;8966.967779462479;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.333708785596;-12952.42656;-529.9071487855967;0.0;16387.31;3328.69513283001;-865.9161196965615
16;80.229388603666;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;788.4852047573917;1431.2568703646145;1431.2568703646145;6854.987921575608;6854.987921601974;6854.987921601974;0.0;8966.967779462479;8966.967779462479;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.591765813935;-12895.07376;-526.5180058139362;0.0;16387.31;3138.8356076605573;-865.9161196965615
17;102.36753428386008;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;1431.256870228341;1431.2568703646145;1431.2568703646145;6854.987921602049;6854.987921601974;6854.987921601974;154.60624505891803;8966.967779462479;8966.967779462479;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13437.14560145293;-12912.8784;-524.2672014529314;0.0;16387.31;2533.2027507654216;-865.9161196965615
18;548.0953455095449;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;1431.2568703699708;1431.2568703646145;1431.2568703646145;6854.987921601165;6854.987921601974;6854.987921601974;5726.202974719146;8966.967779462479;8966.967779462479;1370.137;0.0;13700.0;0.0;0.0;15403.0;-13923.27656608797;-13440.0096;-483.26696608797033;0.0;16387.31;-1459.3019233996472;-865.9161196965615
19;548.0957959471732;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;1431.256870370002;1431.2568703646145;1431.2568703646145;6854.987921601146;6854.987921601974;6854.987921601974;5726.2086097268275;8966.967779462479;8966.967779462479;1370.137;0.0;13700.0;0.0;0.0;15403.0;-14420.536022894668;-13920.0096;-500.52642289466894;0.0;16387.31;-962.0480989396967;-865.9161196965615
20;128.2806764583241;70000.00099293845;17253.212571434546;16387.31;17253.212571434546;1431.2568703692841;1431.2568703646145;1431.2568703646145;6854.987921601961;6854.987921601974;6854.987921601974;478.520524368751;8966.967779462479;8966.967779462479;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13359.956715455979;-12842.03232;-517.9243954559792;0.0;16387.31;2013.3353691407558;-865.9161196965615
