Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;59.31879602967524;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;197.46237592735494;1893.8004259450365;1893.8004259450365;3664.8495037095026;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;571.109424228;0.0;5439.0;4808.000002512;0.0;10794.0;-10241.421306376822;-9837.6;-403.8213063768214;0.0;19014.336;999.9999999999626;4775.272956710425
12;48.07207358554153;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;0.0;1893.8004259450365;1893.8004259450365;2259.1977639855577;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;2109.100001232;0.0;5439.0;6163.99999803;0.0;10794.0;-10192.597849694945;-9789.6;-402.9978496949443;0.0;19014.336;-339.6996459344086;4775.272956710425
13;39.61695044254165;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;0.0;1893.8004259450365;1893.8004259450365;1202.200654477975;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;2247.100000761;0.0;5439.0;6943.999998222;0.0;10794.0;-9920.318314545317;-9527.279999999999;-393.03831454531854;0.0;19014.336;-472.982224150762;4775.272956710425
14;36.40495525433195;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;0.0;1893.8004259450365;1893.8004259450365;800.6745840623115;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;1888.199998356;0.0;5439.0;7176.9999946259995;0.0;10794.0;-9789.934680540293;-9401.76;-388.1746805402934;0.0;19014.336;-75.93981913732873;4775.272956710425
15;33.932198197467635;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;0.0;1893.8004259450365;1893.8004259450365;491.599762279993;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;2144.20000032;0.0;5439.0;6799.999996692;0.0;10794.0;-9586.246071631946;-9205.92;-380.3260716319463;0.0;19014.336;150.44641748320927;4775.272956710425
16;38.42566517353844;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;0.0;1893.8004259450365;1893.8004259450365;1057.706247199803;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;926.850983016;0.0;5439.0;6032.9999986620005;0.0;10794.0;-9235.449835763675;-8869.44;-366.0098357636742;0.0;19014.336;1217.9009923367887;4775.272956710425
17;39.563559508188824;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;0.0;1893.8004259450365;1893.8004259450365;1195.406770528916;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;1029.727595757;0.0;5439.0;5109.999996276;0.0;10794.0;-8902.47646948499;-8549.76;-352.7164694849892;0.0;19014.336;1567.3420575297025;4775.272956710425
18;49.655949924570784;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;0.0;1893.8004259450365;1893.8004259450365;2456.967803854581;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;1178.754466155;0.0;5439.0;3760.9999961099998;0.0;10794.0;-9243.157941958241;-8877.84;-365.3179419582417;0.0;19014.336;1846.435642273522;4775.272956710425
19;153.44838766592093;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;1893.8004259432082;1893.8004259450365;1893.8004259450365;4597.759873205874;4597.759873208259;4597.759873208259;968.1023068508566;7747.502800242678;7747.502800242678;1386.4306174530002;0.0;5439.0;1890.99999648;0.0;10794.0;-9387.07355103497;-9025.439999999999;-361.6335510349719;1.8189894035458565e-12;19014.336;-1350.0202665534462;4775.272956710425
20;323.5492333747017;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;1893.8004259438476;1893.8004259450365;1893.8004259450365;4597.759873206834;4597.759873208259;4597.759873208259;3094.367201870047;7747.502800242678;7747.502800242678;1551.8023681650002;0.0;5439.0;399.000004914;0.0;10794.0;-14951.467613528079;-14399.999999999998;-551.4676135280802;1.8189894035458565e-12;19014.336;3414.738159234759;4775.272956710425
21;308.1337351640902;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;1893.8004259438355;1893.8004259450365;1893.8004259450365;4597.759873206814;4597.759873208259;4597.759873208259;2901.6688178422473;7747.502800242678;7747.502800242678;986.750167872;0.0;5439.0;9.000004818;0.0;10794.0;-9388.979966218332;-9041.279999999997;-347.69996621833604;1.8189894035458565e-12;19014.336;-999.9999999989723;4775.272956710425
22;106.13517964915711;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;1660.4680422017614;1893.8004259450365;1893.8004259450365;4597.759873207117;4597.759873208259;4597.759873208259;376.6887598515058;7747.502800242678;7747.502800242678;339.012092223;0.0;5439.0;0.0;0.0;10794.0;-9311.856344364378;-8948.88;-362.97634436437795;0.0;19014.336;2337.9273448426443;4775.272956710425
23;82.52417872739593;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;922.6242623014673;1893.8004259450365;1893.8004259450365;4597.759873207102;4597.759873208259;4597.759873208259;81.55124816203357;7747.502800242678;7747.502800242678;1309.513524984;0.0;5439.0;0.0;0.0;10794.0;-9098.235555056835;-8741.52;-356.7155550568346;0.0;19014.336;2186.786414323658;4775.272956710425
24;68.50886542861797;70000.00004963465;14239.063099393814;19014.336;14239.063099393814;484.6533397059246;1893.8004259450365;1893.8004259450365;4597.7598732069255;4597.759873208259;4597.759873208259;0.0;7747.502800242678;7747.502800242678;1219.135935486;0.0;5439.0;0.0;0.0;10794.0;-8658.813877994005;-8318.16;-340.65387799400503;0.0;19014.336;2357.2647768048632;4775.272956710425
