Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
13;23.593827772186263;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;5594.097515517298;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;1595.999996628;0.0;11706.0;3975.000006082;0.0;27259.0;-12918.201382414609;-12404.4;-513.8013824146092;0.0;16068.195;1753.1039136554868;3261.3725481188158
14;22.310605858498402;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;4310.698499564408;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;1905.750004368;0.0;11706.0;4362.499993474;0.0;27259.0;-12907.369644968765;-12393.84;-513.5296449687646;0.0;16068.195;2328.421164146283;3261.3725481188158
15;21.40320449170314;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;3403.231971183453;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;2355.000004398;0.0;11706.0;4377.2500019280005;0.0;27259.0;-12772.515687107561;-12264.24;-508.27568710756213;0.0;16068.195;2637.0337141781074;3261.3725481188158
16;24.920339193834053;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;6920.246896111742;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;3071.9999962379998;0.0;11706.0;4046.2499891670004;0.0;27259.0;-12670.841596248947;-12167.039999999999;-503.80159624894856;0.0;16068.195;-1367.65530224311;3261.3725481188158
17;24.022257334428346;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;6022.203243850665;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;3758.500005078;0.0;11706.0;3579.7500124000003;0.0;27259.0;-12718.444008554437;-12212.64;-505.80400855443776;0.0;16068.195;-642.0092621534429;3261.3725481188158
18;27.334503574207815;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;9334.465129635699;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;4183.250002644;0.0;11706.0;2769.999991826;0.0;27259.0;-13316.858907466603;-12787.68;-529.1789074666041;0.0;16068.195;-2970.8562230466487;3261.3725481188158
19;29.35256568825911;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;10516.231776496681;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;4167.9999994380005;0.0;11706.0;1756.9999979840002;0.0;27259.0;-13672.235651980318;-13129.199999999963;-543.035651980356;3.637978807091713e-11;16068.195;-2768.996089022693;3261.3725481188158
20;1182.015786805809;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;1755.2185894571935;1755.2185894571949;1755.2185894571949;10516.23177661092;10516.231776609398;10516.231776609398;535.3720857796092;535.3720857796259;535.3720857796259;4092.499998534;0.0;11706.0;925.250001762;0.0;27259.0;-14057.35234424781;-13656.479999999947;-400.8723442478633;5.275069270282984e-11;16068.195;-3767.220107894406;3261.3725481188158
21;930.5496231808603;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;1755.218589457193;1755.2185894571949;1755.2185894571949;10516.231776610919;10516.231776609398;10516.231776609398;535.3720857796014;535.3720857796259;535.3720857796259;1652.049998586;0.0;11706.0;266.99999687;0.0;27259.0;-19813.890075363663;-19199.999999999953;-613.8900753637108;4.729372449219227e-11;16068.195;5088.017628061667;3261.3725481188158
22;56.26528636243035;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;526.5293409324883;1755.2185894571949;1755.2185894571949;10516.231776610872;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;3952.750001202;0.0;11706.0;1.4992450000000002;0.0;27259.0;-14269.46672365991;-13706.4;-563.0667236599104;0.0;16068.195;-727.5436110720357;3261.3725481188158
23;43.45415985411606;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;10516.231776610872;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;3883.7500026240004;0.0;11706.0;0.0;0.0;27259.0;-13315.211471392164;-12788.16;-527.0514713921644;0.0;16068.195;-1084.7703186612189;3261.3725481188158
24;39.48566656881263;60017.43705881395;12806.82245184774;16068.195;12806.82245184774;0.0;1755.2185894571949;1755.2185894571949;10516.231776610608;10516.231776609398;10516.231776609398;0.0;535.3720857796259;535.3720857796259;3788.500001406;0.0;11706.0;0.0;0.0;27259.0;-12420.343807239256;-11928.24;-492.1038072392569;0.0;16068.195;-1884.3879816281492;3261.3725481188158
