Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
12;7928.551269461737;0.0;0.0;0.0;0.0;1301.0921005000334;1301.0921005001624;1301.0921005001624;6633.696295979815;6633.6962959798775;6633.6962959798775;10346.620407844739;10346.620407844743;10346.620407844743;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17493.58457514741;-15200.008;-2293.576575147412;0.0;0.0;-2157.95690417725;0.0
13;70.20325486170277;0.0;0.0;0.0;0.0;475.1728724905714;1301.0921005001624;1301.0921005001624;6277.605465611793;6633.6962959798775;6633.6962959798775;0.0;10346.620407844743;10346.620407844743;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.90965958409;-11105.324;-2766.5856595840887;0.0;0.0;3605.0346689357775;0.0
14;70.32198695308617;0.0;0.0;0.0;0.0;478.8824044706826;1301.0921005001624;1301.0921005001624;6292.415888189576;6633.6962959798775;6633.6962959798775;0.0;10346.620407844743;10346.620407844743;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.008744864052;-11030.1636;-2747.8451448640517;0.0;0.0;3614.6485448284393;0.0
15;72.45901680160478;0.0;0.0;0.0;0.0;545.6519515829596;1301.0921005001624;1301.0921005001624;6559.147016172918;6633.6962959798775;6633.6962959798775;0.0;10346.620407844743;10346.620407844743;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.334775248031;-10793.688800000002;-2688.6459752480296;0.0;0.0;3330.4493358579844;0.0
16;79.9374463497573;0.0;0.0;0.0;0.0;779.352918508152;1301.0921005001624;1301.0921005001624;6633.696295979811;6633.6962959798775;6633.6962959798775;0.0;10346.620407844743;10346.620407844743;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.631033796679;-10745.894800000002;-2675.7362337966774;0.0;0.0;3369.2953909047546;0.0
17;108.11889053532525;0.0;0.0;0.0;0.0;1301.0921004999818;1301.0921005001624;1301.0921005001624;6633.696295979816;6633.6962959798775;6633.6962959798775;203.00831459301324;10346.620407844743;10346.620407844743;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.372047077792;-10760.732000000002;-2675.640047077789;0.0;0.0;2835.47990453563;0.0
18;9513.00086930043;0.0;0.0;0.0;0.0;1301.0921005000127;1301.0921005001624;1301.0921005001624;6633.696295979816;6633.6962959798775;6633.6962959798775;10346.620407844739;10346.620407844743;10346.620407844743;1370.137;0.0;13700.0;0.0;0.0;15403.0;-15473.285859491332;-13680.008;-1793.2778594913325;0.0;0.0;-4178.2630152826805;0.0
19;14100.042227298543;0.0;0.0;0.0;0.0;1301.0921005000155;1301.0921005001624;1301.0921005001624;6633.696295979816;6633.6962959798775;6633.6962959798775;10346.62040784474;10346.620407844743;10346.620407844743;1370.137;0.0;13700.0;0.0;0.0;15403.0;-15547.900907149928;-14480.008;-1067.8929071499272;0.0;0.0;-4103.647657035793;0.0
20;126.11064137530884;0.0;0.0;0.0;0.0;1301.0921005000394;1301.0921005001624;1301.0921005001624;6633.696295979816;6633.6962959798775;6633.6962959798775;652.8020883617269;10346.620407844743;10346.620407844743;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.247058955492;-10701.6936;-2658.5534589554923;0.0;0.0;2190.7969255518315;0.0
21;98.134292525295;0.0;0.0;0.0;0.0;1301.0920998946815;1301.0921005001624;1301.0921005001624;6633.696295979815;6633.6962959798775;6633.6962959798775;0.0;10346.620407844743;10346.620407844743;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.809343429299;-10166.6244;-2529.1849434292985;0.0;0.0;2252.7892147528487;0.0
