Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;35.90660935091892;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;13906.60935091913;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;13913.999993165999;0.0;72618.0;28515.000012456;0.0;86952.0;-62335.609356540925;-59863.68;-2471.9293565409257;0.0;63928.935;5999.9999999998;0.0
12;26.88748592139082;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;4927.260848471119;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;14956.249983402;0.0;72618.0;35306.249979528;0.0;86952.0;-60166.56848526349;-57775.439999999995;-2391.128485263495;0.0;63928.935;4976.818616322602;0.0
13;23.543766692183667;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;1497.439608560912;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;16080.750025158;0.0;72618.0;39113.000018232;0.0;86952.0;-57896.3656810699;-55593.6;-2302.7656810699036;0.0;63928.935;1205.1636965537975;0.0
14;22.301291520142662;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;291.60626530818894;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;17593.500025374;0.0;72618.0;39785.749989936;0.0;86952.0;-56945.54755039841;-54679.92;-2265.6275503984134;0.0;63928.935;-725.3111836089041;0.0
15;21.40528079587173;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;0.0;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;19664.500029174;0.0;72618.0;37818.249957431995;0.0;86952.0;-55605.59492247123;-53392.799999999996;-2212.794922471239;0.0;63928.935;-1877.154594593358;0.0
16;24.94420862289531;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;2965.7138671727967;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;14724.700010748;0.0;72618.0;33166.75002192;0.0;86952.0;-54823.32139951794;-52643.52;-2179.801399517939;0.0;63928.935;3966.16329463673;0.0
17;24.02191130961475;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;2022.0722110040574;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;24635.000033279997;0.0;72618.0;26151.75003828;0.0;86952.0;-54709.3546094212;-52533.6;-2175.754609421203;0.0;63928.935;1900.5323094940306;0.0
18;29.760430530746625;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;0.0;6184.724805992565;6184.724805992565;7760.4305307466375;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;26239.749995550002;0.0;72618.0;16499.249994383998;0.0;86952.0;-56499.43052068008;-54255.6;-2243.830520680082;0.0;63928.935;5999.999999999445;0.0
19;2581.020675053961;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;6184.724805992548;6184.724805992565;6184.724805992565;24978.646091325114;24978.646091342205;24978.646091342205;31287.758437363496;32765.564104139718;32765.564104139718;22374.349989264;0.0;72618.0;6593.499989736;0.0;86952.0;-97418.97932475759;-96000.0;-1418.9793247575926;0.0;63928.935;5999.999999999887;0.0
20;1391.1523622926252;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;6184.7248059925305;6184.724805992565;6184.724805992565;24978.646091325103;24978.646091342205;24978.646091342205;16414.404621803846;32765.564104139718;32765.564104139718;4894.099986048;0.0;72618.0;1033.499994336;0.0;86952.0;-59055.11320824732;-57492.72;-1562.3932082473164;0.0;63928.935;5549.738945831859;0.0
21;952.4354542960675;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;6184.724805992501;6184.724805992565;6184.724805992565;24978.646091325074;24978.646091342205;24978.646091342205;10930.443384132097;32765.564104139718;32765.564104139718;13883.400002471999;0.0;72618.0;4.99974;0.0;86952.0;-58830.53908464613;-57020.4;-1810.1390846461295;0.0;63928.935;2848.327790548421;0.0
22;56.6714035730911;60000.00000006881;63928.93500145749;63928.935;63928.93500145749;167.1401714055158;6184.724805992565;6184.724805992565;24978.646091325307;24978.646091342205;24978.646091342205;0.0;32765.564104139718;32765.564104139718;29112.000018738;0.0;72618.0;0.0;0.0;86952.0;-57293.51255105445;-55032.96;-2260.5525510544544;0.0;63928.935;3035.7262559339706;0.0
