Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;59.31879602967463;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;197.46237592732422;1895.3683164137158;1895.3683164137158;3664.8495037094863;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;571.109424228;0.0;5439.0;4808.000002512;0.0;10794.0;-10241.42130637681;-9837.6;-403.82130637680893;0.0;18406.399;999.9999999999901;0.0
12;48.07274932306504;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;0.0;1895.3683164137158;1895.3683164137158;2259.348483637545;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;2109.100001232;0.0;5439.0;6163.99999803;0.0;10794.0;-10192.597782218549;-9789.6;-402.9977822185475;0.0;18406.399;-339.85021106133155;0.0
13;39.61788340766217;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;0.0;1895.3683164137158;1895.3683164137158;1202.4139120710915;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;2247.100000761;0.0;5439.0;6943.999998222;0.0;10794.0;-9920.318222770598;-9527.279999999999;-393.03822277059885;0.0;18406.399;-473.19534789004535;0.0
14;36.40611762046142;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;0.0;1895.3683164137158;1895.3683164137158;800.9409647144009;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;1888.199998356;0.0;5439.0;7176.9999946259995;0.0;10794.0;-9789.934567421185;-9401.76;-388.17456742118463;0.0;18406.399;-76.20605414749245;0.0
15;33.93359306878756;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;0.0;1895.3683164137158;1895.3683164137158;491.9192978556166;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;2144.20000032;0.0;5439.0;6799.999996692;0.0;10794.0;-9586.24593876652;-9205.92;-380.3259387665205;0.0;18406.399;150.12706370456695;0.0
16;38.44404693313244;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;0.0;1895.3683164137158;1895.3683164137158;1060.8402898312345;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;926.850983016;0.0;5439.0;6032.9999986620005;0.0;10794.0;-9235.448173864655;-8869.44;-366.00817386465525;0.0;18406.399;1214.769823324073;0.0
17;39.56371708877708;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;0.0;1895.3683164137158;1895.3683164137158;1195.446557788527;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;1029.727595757;0.0;5439.0;5109.999996276;0.0;10794.0;-8902.476455305856;-8549.76;-352.7164553058556;0.0;18406.399;1567.3022730568898;0.0
18;49.65614336119533;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;0.0;1895.3683164137158;1895.3683164137158;2457.016343939463;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;1178.754466155;0.0;5439.0;3760.9999961099998;0.0;10794.0;-9243.15792399775;-8877.84;-365.3179239977481;0.0;18406.399;1846.3871149659774;0.0
19;306.38619585187513;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;1895.3683164210393;1895.3683164137158;1895.3683164137158;4599.352031773289;4599.352031774845;4599.352031774845;2879.8255513071517;11911.678790964317;11911.678790964317;1386.4306174530002;0.0;5439.0;1890.99999648;0.0;10794.0;-9372.69510066631;-9025.439999999999;-347.2551006663104;1.8189894035458565e-12;18406.399;-3279.2821399401896;0.0
20;237.59998813841702;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;1895.368316421036;1895.3683164137158;1895.3683164137158;4599.352031773201;4599.352031774845;4599.352031774845;2020.0038947742723;11911.678790964317;11911.678790964317;1551.8023681650002;0.0;5439.0;399.000004914;0.0;10794.0;-14964.360005385208;-14399.999999999998;-564.3600053852108;1.8189894035458565e-12;18406.399;4498.8348932302315;0.0
21;307.8827620290697;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;1895.3683164210393;1895.3683164137158;1895.3683164137158;4599.352031773291;4599.352031774845;4599.352031774845;2898.532223438374;11911.678790964317;11911.678790964317;986.750167872;0.0;5439.0;9.000004818;0.0;10794.0;-9389.00360010875;-9041.279999999997;-347.7236001087528;1.8189894035458565e-12;18406.399;-999.9999999997196;0.0
22;106.17350467941023;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;1661.6664233788306;1895.3683164137158;1895.3683164137158;4599.352031773365;4599.352031774845;4599.352031774845;377.1680171585303;11911.678790964317;11911.678790964317;339.012092223;0.0;5439.0;0.0;0.0;10794.0;-9311.852770869013;-8948.88;-362.9727708690136;0.0;18406.399;2334.6539148508405;0.0
23;82.56250888787721;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;923.822803990679;1895.3683164137158;1895.3683164137158;4599.3520317733555;4599.352031774845;4599.352031774845;82.03056963892872;11911.678790964317;11911.678790964317;1309.513524984;0.0;5439.0;0.0;0.0;10794.0;-9098.232063897925;-8741.52;-356.7120638979255;0.0;18406.399;2183.5128419782022;0.0
24;68.50020801693968;70000.00006485757;18406.399139158828;18406.399;18406.399139158828;484.3817556493666;1895.3683164137158;1895.3683164137158;4599.352031773418;4599.352031774845;4599.352031774845;0.0;11911.678790964317;11911.678790964317;1219.135935486;0.0;5439.0;0.0;0.0;10794.0;-8658.814628295791;-8318.16;-340.6546282957916;0.0;18406.399;2355.944944635452;0.0
