Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
14;36.405949176352145;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;0.0;1894.2837920843579;1894.2837920843579;800.9125821745004;4598.009285553129;4598.009285553129;0.0;11841.842986355437;11841.842986355437;1888.199998356;0.0;5439.0;7176.9999946259995;0.0;10794.0;-9789.93458286974;-9401.76;-388.1745828697409;0.0;19014.336;-76.17776067279928;680.1999999999215
15;33.93322223921004;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;0.0;1894.2837920843579;1894.2837920843579;491.8458721646602;4598.009285553129;4598.009285553129;0.0;11841.842986355437;11841.842986355437;2144.20000032;0.0;5439.0;6799.999996692;0.0;10794.0;-9586.245973097102;-9205.92;-380.32597309710195;0.0;19014.336;150.2003686618112;680.1999999999215
16;38.43782143318905;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;0.0;1894.2837920843579;1894.2837920843579;1060.3290739446056;4598.009285553129;4598.009285553129;0.0;11841.842986355437;11841.842986355437;926.850983016;0.0;5439.0;6032.9999986620005;0.0;10794.0;-9235.448709042032;-8869.44;-366.00870904203117;0.0;19014.336;1215.278823922688;680.1999999999215
17;39.56371268546536;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;0.0;1894.2837920843579;1894.2837920843579;1195.4433001628265;4598.009285553129;4598.009285553129;0.0;11841.842986355437;11841.842986355437;1029.727595757;0.0;5439.0;5109.999996276;0.0;10794.0;-8902.47645579592;-8549.76;-352.7164557959211;0.0;19014.336;1567.3055385445302;680.1999999999215
18;49.65600870215954;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;0.0;1894.2837920843579;1894.2837920843579;2456.980690812773;4598.009285553129;4598.009285553129;0.0;11841.842986355437;11841.842986355437;1178.754466155;0.0;5439.0;3760.9999961099998;0.0;10794.0;-9243.157936505571;-8877.84;-365.3179365055718;0.0;19014.336;1846.4227583180227;680.1999999999215
19;125.59760956128225;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;1894.2837920789993;1894.2837920843579;1894.2837920843579;4598.009285557395;4598.009285553129;4598.009285553129;619.9669697154236;11841.842986355437;11841.842986355437;1386.4306174530002;0.0;5439.0;1890.99999648;0.0;10794.0;-9389.691947488262;-9025.439999999999;-364.251947488264;1.8189894035458565e-12;19014.336;-999.9999999972065;680.1999999999215
20;344.3563323584379;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;1894.2837920931963;1894.2837920843579;1894.2837920843579;4598.009285557402;4598.009285553129;4598.009285553129;3354.4556086609036;11841.842986355437;11841.842986355437;1551.8023681650002;0.0;5439.0;399.000004914;0.0;10794.0;-14948.346545581144;-14399.999999999998;-548.346545581146;1.8189894035458565e-12;19014.336;3150.796099742264;680.1999999999215
21;341.1661843080156;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;1894.2837920931854;1894.2837920843579;1894.2837920843579;4598.009285557402;4598.009285553129;4598.009285553129;3314.5787699979287;11841.842986355437;11841.842986355437;986.750167872;0.0;5439.0;9.000004818;0.0;10794.0;-9385.86896602124;-9041.279999999997;-344.5889660212431;1.8189894035458565e-12;19014.336;-1416.7524507775963;680.1999999999215
22;106.11801154071144;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;1659.9310615872382;1894.2837920843579;1894.2837920843579;4598.009285557564;4598.009285553129;4598.009285553129;376.47409072049993;11841.842986355437;11841.842986355437;339.012092223;0.0;5439.0;0.0;0.0;10794.0;-9311.857944762007;-8948.88;-362.97794476200784;0.0;19014.336;2338.431167594713;680.1999999999215
23;82.50700831512536;70000.00000874023;18334.13606400632;19014.336;18334.13606400632;922.0872095635572;1894.2837920843579;1894.2837920843579;4598.009285557564;4598.009285553129;4598.009285553129;81.33655021099797;11841.842986355437;11841.842986355437;1309.513524984;0.0;5439.0;0.0;0.0;10794.0;-9098.237118580382;-8741.52;-356.71711858038253;0.0;19014.336;2187.290301140731;680.1999999999215
