Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;79.79140978364092;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;774.7521287163629;1286.1910572182908;1286.1910572182908;6599.255909112351;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.345855929436;-13354.988159999999;-545.3576959294368;0.0;16156.0;3395.44576746769;0.0
12;500.8775500425135;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;1286.1910572153824;1286.1910572182908;1286.1910572182908;6599.255909112308;6599.255909112183;6599.255909112183;8270.460613897048;8270.460613899857;8270.460613899857;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18904.84317002234;-18240.009599999965;-664.8335700223766;3.2741809263825417e-11;16156.0;1378.8354219691994;0.0
13;70.19129774508896;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;474.75155649408464;1286.1910572182908;1286.1910572182908;6274.480203325708;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.911280856608;-13326.3888;-545.5224808566078;0.0;16156.0;3608.5802191220837;0.0
14;70.31008600599306;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;478.46308555190495;1286.1910572182908;1286.1910572182908;6289.310049211636;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.0103482728;-13236.19632;-541.8140282728004;0.0;16156.0;3618.1726458107996;0.0
15;72.4491636309876;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;545.3047659679273;1286.1910572182908;1286.1910572182908;6556.57837448863;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.336075323261;-12952.42656;-529.9095153232604;0.0;16156.0;3333.3642004609965;0.0
16;79.84165330812483;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;776.322239578086;1286.1910572182908;1286.1910572182908;6599.2559091123485;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.64386991506;-12895.07376;-526.5701099150613;0.0;16156.0;3406.777208245089;0.0
17;107.76783632742163;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;1286.1910572156949;1286.1910572182908;1286.1910572182908;6599.2559091123685;6599.255909112183;6599.255909112183;194.20854953773497;8270.460613899857;8270.460613899857;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.419234026842;-12912.8784;-523.5408340268422;0.0;16156.0;2893.666150998563;0.0
18;2353.22354460663;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;1286.1910572156387;1286.1910572182908;1286.1910572182908;6599.255909112377;6599.255909112183;6599.255909112183;8270.460613899866;8270.460613899857;8270.460613899857;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16697.60856629971;-16416.009599999932;-281.5989662997812;6.548361852765083e-11;16156.0;-828.44352068636;0.0
19;3986.3357910608133;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;1286.1910572166355;1286.1910572182908;1286.1910572182908;6599.255909111487;6599.255909112183;6599.255909112183;8270.460613899866;8270.460613899857;8270.460613899857;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17378.483806906825;-17376.009599651563;-2.4742072552611614;3.48434696206823e-7;16156.0;-147.62728870985757;0.0
20;125.75961358244747;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;1286.1910572166914;1286.1910572182908;1286.1910572182908;6599.255909111535;6599.255909112183;6599.255909112183;644.0029815165457;8270.460613899857;8270.460613899857;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.293983474627;-12842.03232;-518.2616634746265;0.0;16156.0;2248.982251179554;0.0
21;98.2272019050412;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;1286.1910572147156;1286.1910572182908;1286.1910572182908;6599.255909111531;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.797504318443;-12199.94928;-495.8482243184424;0.0;16156.0;2302.117050496264;0.0
22;80.19996133595919;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;787.5193666385657;1286.1910572182908;1286.1910572182908;6599.2559091115145;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.1273584009;-11462.11488;-468.0124784009012;0.0;16156.0;2159.7353779166274;0.0
23;72.73647408297178;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;554.277800395378;1286.1910572182908;1286.1910572182908;6592.369351751096;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.944470295657;-10785.71184;-441.2326302956576;0.0;16156.0;1815.050390684917;0.0
24;69.3846016347513;48904.095578383756;16155.907580227255;16156.0;16155.907580227255;449.5307534140407;1286.1910572182908;1286.1910572182908;6173.362033911727;6599.255909112183;6599.255909112183;0.0;8270.460613899857;8270.460613899857;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.274165513752;-10036.34688;-410.9272855137534;0.0;16156.0;1655.222951225551;0.0
