Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;79.80028518818662;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;775.0613571888429;1287.8496614098024;1287.8496614098024;6603.390010306629;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.3446056917;-13354.988159999999;-545.3564456917004;0.0;16870.0;3391.0035048557893;0.0
12;450.6254460810808;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;1287.8496614095282;1287.8496614098024;1287.8496614098024;6603.390010306592;6603.390010306479;6603.390010306479;8765.668051879382;8978.729172359797;8978.729172359797;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18914.39109297748;-18240.009599999998;-674.3814929774827;0.0;16870.0;887.3490727079045;0.0
13;70.19919042916756;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;475.0251240937688;1287.8496614098024;1287.8496614098024;6276.056451426015;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.910170799601;-13326.3888;-545.5213707996004;0.0;16870.0;3606.7314470694687;0.0
14;70.31655733874044;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;478.6881884291318;1287.8496614098024;1287.8496614098024;6290.636274220379;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.009443087794;-13236.19632;-541.813123087796;0.0;16870.0;3616.622356423312;0.0
15;72.45218838370319;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;545.4119366728906;1287.8496614098024;1287.8496614098024;6557.280694027757;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.33565863879;-12952.42656;-529.909098638791;0.0;16870.0;3332.555602203901;0.0
16;79.85052979975895;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;776.6315053996323;1287.8496614098024;1287.8496614098024;6603.39001030666;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.642662602371;-12895.07376;-526.5689026023718;0.0;16870.0;3402.334951591129;0.0
17;107.7595119918638;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;1287.8496614097814;1287.8496614098024;1287.8496614098024;6603.390010306669;6603.390010306479;6603.390010306479;194.01970649566445;8978.729172359797;8978.729172359797;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.420340688233;-12912.8784;-523.5419406882334;0.0;16870.0;2888.06551780776;0.0
18;472.34995581122814;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;1287.8496614095448;1287.8496614098024;1287.8496614098024;6603.390010306624;6603.390010306479;6603.390010306479;8978.729172350944;8978.729172359797;8978.729172359797;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17019.238110321327;-16416.009599999998;-603.2285103213297;0.0;16870.0;-1220.867733753028;0.0
19;557.6972548906119;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;1287.8496614095495;1287.8496614098024;1287.8496614098024;6603.390010306283;6603.390010306479;6603.390010306479;8978.729172359821;8978.729172359797;8978.729172359797;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17999.066741094946;-17376.009599999998;-623.0571410949489;0.0;16870.0;-241.03910296834897;0.0
20;125.75128984238033;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;1287.8496614097617;1287.8496614098024;1287.8496614098024;6603.390010306317;6603.390010306479;6603.390010306479;643.8141524550217;8978.729172359797;8978.729172359797;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.295083987816;-12842.03232;-518.2627639878164;0.0;16870.0;2243.381597818061;0.0
21;98.2145239799754;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;1287.8496611938658;1287.8496614098024;1287.8496614098024;6603.390010306315;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12695.799103546606;-12199.94928;-495.8498235466055;0.0;16870.0;2296.3280133241037;0.0
22;80.20883793714157;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;787.828637165631;1287.8496614098024;1287.8496614098024;6603.390010306307;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11930.126285284114;-11462.11488;-468.0114052841149;0.0;16870.0;2155.2932513995993;0.0
23;72.74106861348618;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;554.437794704476;1287.8496614098024;1287.8496614098024;6593.317669508735;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11226.943946964262;-10785.71184;-441.2321069642613;0.0;16870.0;1813.942856939178;0.0
24;69.38924291455179;59776.60437151459;16869.96884407591;16870.0;16869.96884407591;449.69203033336925;1287.8496614098024;1287.8496614098024;6174.305484352931;6603.390010306479;6603.390010306479;0.0;8978.729172359797;8978.729172359797;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10447.273673937902;-10036.34688;-410.92679393790155;0.0;16870.0;1654.1189823701432;0.0
