Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
11;79.82755735944612;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;775.8057681300935;1567.1515535425697;1567.1515535425697;7104.213647229345;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;2856.1538443;0.0;8300.0;1591.7045236959998;0.0;18662.0;-11545.52739070758;-11089.607999999998;-455.9193907075824;0.0;14770.0;-782.3507017024193;3341.5038181647346
12;485.0422224729671;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;1567.1515535425954;1567.1515535425697;1567.1515535425697;7104.213647299339;7104.213647299624;7104.213647299624;2757.130980948722;2757.1309809487943;2757.1309809487943;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-16147.625407406058;-15552.0096;-595.6158074060587;0.0;14770.0;2006.5772661762958;3341.5038181647346
13;70.19449191085833;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;474.7808338068312;1567.1515535425697;1567.1515535425697;6272.755580372673;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11356.310099159817;-10907.1618432;-449.14825595981665;0.0;14770.0;-691.1922416860814;3341.5038181647346
14;70.31567263480493;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;478.5804884757763;1567.1515535425697;1567.1515535425697;6288.323656131501;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11493.361639304012;-11038.8018432;-454.5597961040116;0.0;14770.0;-526.9736863197916;3341.5038181647346
15;72.45944721986618;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;545.5916948421201;1567.1515535425697;1567.1515535425697;6556.897534636701;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11733.25436107459;-11269.367999999999;-463.88636107459257;0.0;14770.0;-233.0597093570043;3341.5038181647346
16;79.8770589108726;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;777.3526966194379;1567.1515535425697;1567.1515535425697;7104.213647234141;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12038.462861927448;-11563.0818432;-475.3810187274491;0.0;14770.0;-573.2792595190924;3341.5038181647346
17;107.88653796143005;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;1567.1515535425997;1567.1515535425697;1567.1515535425697;7104.21364729966;7104.213647299624;7104.213647299624;98.57039377221915;2757.1309809487943;2757.1309809487943;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12656.038759445595;-12158.5421568;-497.4966026455944;0.0;14770.0;-426.5809247063288;3341.5038181647346
18;4983.526466460065;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;1567.1515535425965;1567.1515535425697;1567.1515535425697;7104.213647299652;7104.213647299624;7104.213647299624;2757.1309809487575;2757.1309809487943;2757.1309809487943;830.083;0.0;8300.0;0.0;0.0;18662.0;-17401.986068412345;-17280.009599999994;-121.97646841235111;3.637978807091713e-12;14770.0;5143.426973350454;3341.5038181647346
19;5998.847585124456;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;1567.151553542671;1567.1515535425697;1567.1515535425697;7104.213647299858;7104.213647299624;7104.213647299624;2757.1309809487575;2757.1309809487943;2757.1309809487943;830.083;0.0;8300.0;0.0;0.0;18662.0;-15600.124861126022;-15599.999998588293;-0.12486253772923067;1.411706762155518e-6;14770.0;3341.5456805728504;3341.5038181647346
20;125.92065972926058;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;1567.151553542701;1567.1515535425697;1567.1515535425697;7104.213647299877;7104.213647299624;7104.213647299624;323.99691520726657;2757.1309809487943;2757.1309809487943;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12535.675517583724;-12044.359382399998;-491.3161351837266;0.0;14770.0;-162.57163243560936;3341.5038181647346
21;98.1342407433868;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;1347.8943530976655;1567.1515535425697;1567.1515535425697;7104.213647299859;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3685.7692306;0.0;8300.0;0.0;0.0;18662.0;-11938.363325887505;-11468.331696;-470.0316298875065;0.0;14770.0;-199.51418822754485;3341.5038181647346
22;80.22953845403924;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;788.3676877671393;1567.1515535425697;1567.1515535425697;7104.21364726142;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3657.884617;0.0;8300.0;0.0;0.0;18662.0;-11350.277824804796;-10902.0978432;-448.1799816047962;0.0;14770.0;-200.1884362233353;3341.5038181647346
23;72.74485931033276;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;554.5027665327932;1567.1515535425697;1567.1515535425697;6592.31001274932;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3583.6538492;0.0;8300.0;0.0;0.0;18662.0;-10664.216092924897;-10242.6147648;-421.6013281248963;0.0;14770.0;-66.25066952080282;3341.5038181647346
24;69.39129867128203;58988.499883614524;11428.496181791308;14770.0;11428.496181791308;449.7019668556247;1567.1515535425697;1567.1515535425697;6173.048319084877;7104.213647299624;7104.213647299624;0.0;2757.1309809487943;2757.1309809487943;3423.8461555;0.0;8300.0;0.0;0.0;18662.0;-9922.509561315921;-9530.01784608;-392.4917152359216;0.0;14770.0;-124.08702536139991;3341.5038181647346
