Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
1;86.71349247720595;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;991.0678089754573;1433.1222223955433;1433.1222223955433;6865.9174803129035;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;424.55263299999996;0.0;5315.0;0.0;0.0;8788.0;-8110.611122116955;-7790.6903999999995;-319.9207221169557;0.0;14829.0;-170.92579254763262;75.82452410338175
2;75.09038484173925;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;627.837691417691;1433.1222223955433;1433.1222223955433;6865.917476446577;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;590.04391712;0.0;5315.0;0.0;0.0;8788.0;-7745.183297562211;-7439.099999999999;-306.0832975622115;0.0;14829.0;-338.61514621541244;75.82452410338175
3;72.10363770048421;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;534.4897788925055;1433.1222223955433;1433.1222223955433;6512.973270102277;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;805.7575504199999;0.0;5315.0;0.0;0.0;8788.0;-7398.9116997535275;-7106.3712;-292.54049975352757;0.0;14829.0;-454.3088467957915;75.82452410338175
4;70.5175300618957;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;484.9302437136438;1433.1222223955433;1433.1222223955433;6314.8233038910585;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;1017.8963785;0.0;5315.0;0.0;0.0;8788.0;-7268.196490173921;-6980.7504;-287.4460901739212;0.0;14829.0;-549.4530820501918;75.82452410338175
5;70.21300867798328;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;475.41661451949;1433.1222223955433;1433.1222223955433;6276.805635653005;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;1277.357707705;0.0;5315.0;0.0;0.0;8788.0;-7243.432856118076;-6956.951999999999;-286.4808561180771;0.0;14829.0;-786.1466210477992;75.82452410338175
6;72.15079651360749;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;535.9722946317179;1433.1222223955433;1433.1222223955433;6519.025225087842;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;1485.4467449600002;0.0;5315.0;0.0;0.0;8788.0;-7467.263976550698;-7172.0232;-295.24077655069914;0.0;14829.0;-1073.179816233068;75.82452410338175
7;86.66090755887322;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;989.424528081744;1433.1222223955433;1433.1222223955433;6865.917480179966;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;1671.11196198;0.0;5315.0;0.0;0.0;8788.0;-7853.020375160185;-7543.2576;-309.7627751601846;0.0;14829.0;-1673.4325876353842;75.82452410338175
8;118.60834926039408;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.1222223953628;1433.1222223955433;1433.1222223955433;6865.917480179999;6865.91748029235;6865.91748029235;310.14440349101426;6454.135773372271;6454.135773372271;1879.6509777649999;0.0;5315.0;0.5422195999999999;0.0;8788.0;-8132.569304459107;-7813.4448;-319.1245044591073;0.0;14829.0;-2356.8071615534827;75.82452410338175
9;133.34850180695824;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.1222223953682;1433.1222223955433;1433.1222223955433;6865.917480180002;6865.91748029235;6865.91748029235;555.8136128158632;6454.135773372271;6454.135773372271;1953.072111385;0.0;5315.0;284.89188858;0.0;8788.0;-8396.611351955753;-8067.9192;-328.69215195575305;0.0;14829.0;-2696.205125947385;75.82452410338175
10;109.06822625183294;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.1222223953625;1433.1222223955433;1433.1222223955433;6865.917480179996;6865.91748029235;6865.91748029235;151.1423530539296;6454.135773372271;6454.135773372271;1952.122161435;0.0;5315.0;1192.60779196;0.0;8788.0;-9001.45258480036;-8647.6824;-353.7701848003607;0.0;14829.0;-2593.4585868524573;75.82452410338175
11;79.84878441549095;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;776.5456778441343;1433.1222223955433;1433.1222223955433;6865.917480179905;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;2001.56955704;0.0;5315.0;2332.255343444;0.0;8788.0;-9385.596145803476;-9014.971199999998;-370.62494580347754;0.0;14829.0;-2590.690905354123;75.82452410338175
12;487.3211046399455;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;1433.1222223953655;1433.1222223955433;1433.1222223955433;6865.917480209739;6865.91748029235;6865.91748029235;6454.135773356018;6454.135773372271;6454.135773372271;531.55315;0.0;5315.0;882.985821068;0.0;8788.0;-14353.227141456888;-13824.00959999999;-529.2175414568973;9.094947017729282e-12;14829.0;-1814.4873037132782;75.82452410338175
13;70.21075777453433;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;475.35091446269803;1433.1222223955433;1433.1222223955433;6276.604799449314;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;2309.578330105;0.0;5315.0;3377.281400428;0.0;8788.0;-9520.771506705812;-9144.2208;-376.55070670581296;0.0;14829.0;-2918.043235135281;75.82452410338175
14;70.32750650670344;52895.50078810023;14753.175476043249;14829.0;14753.175476043249;478.9951823812591;1433.1222223955433;1433.1222223955433;6291.124208681904;6865.91748029235;6865.91748029235;0.0;6454.135773372271;6454.135773372271;2473.819675045;0.0;5315.0;3304.9504042880003;0.0;8788.0;-9456.72663174889;-9082.716;-374.0106317488896;0.0;14829.0;-3092.1623324326492;75.82452410338175
