Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
11;79.81237888543826;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;775.464881311471;1289.2694152124272;1289.2694152124272;6607.689089237288;6607.6890892355295;6607.6890892355295;0.0;8998.877706266025;8998.877706266025;2229.3351441;0.0;13700.0;901.557444467;0.0;15403.0;-13900.342920160356;-13354.988159999999;-545.3547601603572;0.0;16156.0;3386.2987953198913;-739.9325722689172
12;477.62835579108713;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;1289.2694152143354;1289.2694152124272;1289.2694152124272;6607.689089236852;6607.6890892355295;6607.6890892355295;8998.877700892097;8998.877706266025;8998.877706266025;1370.137;0.0;13700.0;0.0;0.0;15403.0;-18909.26007786801;-18240.009599999998;-669.2504778680108;0.0;16156.0;643.3242314575791;-739.9325722689172
13;70.20661807191553;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;475.2902901479579;1289.2694152124272;1289.2694152124272;6277.797929044557;6607.6890892355295;6607.6890892355295;0.0;8998.877706266025;8998.877706266025;2228.119228;0.0;13700.0;1285.980651119;0.0;15403.0;-13871.909134076055;-13326.3888;-545.5203340760547;0.0;16156.0;3604.7236331785675;-739.9325722689172
14;70.3241379878245;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;478.95888828278305;1289.2694152124272;1289.2694152124272;6292.412220360023;6607.6890892355295;6607.6890892355295;0.0;8998.877706266025;8998.877706266025;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13778.008391644018;-13236.19632;-541.8120716440199;0.0;16156.0;3614.5746588837746;-739.9325722689172
15;72.4588312099552;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;545.6495998452361;1289.2694152124272;1289.2694152124272;6558.844633232419;6607.6890892355295;6607.6890892355295;0.0;8998.877706266025;8998.877706266025;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13482.334756111117;-12952.42656;-529.9081961111162;0.0;16156.0;3330.7533250572756;-739.9325722689172
16;79.8626234476117;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;777.0350272179845;1289.2694152124272;1289.2694152124272;6607.689089237287;6607.6890892355295;6607.6890892355295;0.0;8998.877706266025;8998.877706266025;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13421.641035138517;-12895.07376;-526.5672751385167;0.0;16156.0;3397.6303023111373;-739.9325722689172
17;107.80345869672934;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;1289.2694152144163;1289.2694152124272;1289.2694152124272;6607.68908923729;6607.6890892355295;6607.6890892355295;195.13518102312474;8998.877706266025;8998.877706266025;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13436.41442596856;-12912.8784;-523.5360259685601;0.0;16156.0;2881.2249698395885;-739.9325722689172
18;2360.5638811007475;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;1289.2694152143376;1289.2694152124272;1289.2694152124272;6607.689089236862;6607.6890892355295;6607.6890892355295;8998.877706246276;8998.877706266025;8998.877706266025;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16696.353243219193;-16416.009599999998;-280.3436432191963;0.0;16156.0;-1569.6224590233433;-739.9325722689172
19;3965.529260086887;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;1289.2694152148604;1289.2694152124272;1289.2694152124272;6607.6890892357715;6607.6890892355295;6607.6890892355295;8998.877706246318;8998.877706266025;8998.877706266025;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17382.248794190855;-17376.009599998684;-6.239194192173382;1.3133103493601084e-9;16156.0;-883.7315700884997;-739.9325722689172
20;125.7952346560766;49152.347978724196;16895.836210693673;16156.0;16895.836210693673;1289.269415214939;1289.2694152124272;1289.2694152124272;6607.689089236199;6607.6890892355295;6607.6890892355295;644.9295824673786;8998.877706266025;8998.877706266025;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13360.289201973002;-12842.03232;-518.2568819730025;0.0;16156.0;2236.541127222148;-739.9325722689172
