Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_A_MidMerit;new_capacity_Gen_A_MidMerit;Capacity_Gen_A_MidMerit;Gen_A_Baseload;new_capacity_Gen_A_Baseload;Capacity_Gen_A_Baseload;Gen_A_Peak;new_capacity_Gen_A_Peak;Capacity_Gen_A_Peak;Gen_A_WindOnshore;new_capacity_Gen_A_WindOnshore;Capacity_Gen_A_WindOnshore;Gen_A_PV;new_capacity_Gen_A_PV;Capacity_Gen_A_PV;Cons_A;Inelastic_Cons_A;Elastic_Cons_A;ENS_Cons_A;CapDemand_Cons_A;NetworkManager;CapacityManager
14;70.33846591736489;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;479.36270829644604;1304.220986065022;1304.220986065022;6293.2709919054105;6637.136338520182;6637.136338520182;0.0;13450.517009926705;13450.517009926705;2230.9175352;0.0;13700.0;1161.147561321;0.0;15403.0;-13782.85546039701;-13236.19632;-546.6591403970104;0.0;16006.0;3618.159180899484;-5385.970870645019
15;72.47783451492221;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;546.211801333216;1304.220986065022;1304.220986065022;6560.525853201809;6637.136338520182;6637.136338520182;0.0;13450.517009926705;13450.517009926705;2222.7375803;0.0;13700.0;824.351508879;0.0;15403.0;-13487.221597197668;-12952.42656;-534.7950371976675;0.0;16006.0;3333.396940117719;-5385.970870645019
16;79.89538862539551;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;778.0075236447199;1304.220986065022;1304.220986065022;6637.136338520196;6637.136338520182;6637.136338520182;0.0;13450.517009926705;13450.517009926705;2264.5532682999997;0.0;13700.0;374.735782459;0.0;15403.0;-13427.002571949863;-12895.07376;-531.9288119498635;0.0;16006.0;3372.571417696757;-5385.970870645019
17;107.93252347340267;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;1304.2209860650246;1304.220986065022;1304.220986065022;6637.136338520201;6637.136338520182;6637.136338520182;198.33174405148316;13450.517009926705;13450.517009926705;2408.5720523;0.0;13700.0;54.526096298;0.0;15403.0;-13443.65603760303;-12912.8784;-530.7776376030303;0.0;16006.0;2840.870731414506;-5385.970870645019
18;2018.0391125249848;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;1304.2209860650225;1304.220986065022;1304.220986065022;6637.136338520196;6637.136338520182;6637.136338520182;13450.517009926707;13450.517009926705;13450.517009926705;1370.137;0.0;13700.0;0.0;0.0;15403.0;-16927.467554977622;-16416.009599999987;-511.4579549776355;1.0913936421275139e-11;16006.0;-5834.54377952071;-5385.970870645019
19;7961.679271268211;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;1304.2209860650123;1304.220986065022;1304.220986065022;6637.136338520213;6637.136338520182;6637.136338520182;13450.517009926707;13450.517009926705;13450.517009926705;1370.137;0.0;13700.0;0.0;0.0;15403.0;-17379.477633149476;-17376.009599998393;-3.4680331510809643;1.6043486539274454e-9;16006.0;-5382.533701358984;-5385.970870645019
20;125.98789324753498;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;1304.220986065013;1304.220986065022;1304.220986065022;6637.136338520214;6637.136338520182;6637.136338520182;649.7159893985056;13450.517009926705;13450.517009926705;2581.8623659;0.0;13700.0;0.0;0.0;15403.0;-13368.690219690643;-12842.03232;-526.657899690642;0.0;16006.0;2195.7564510131565;-5385.970870645019
21;98.06699812088216;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;1304.2209860253745;1304.220986065022;1304.220986065022;6637.136338520212;6637.136338520182;6637.136338520182;0.0;13450.517009926705;13450.517009926705;2508.2343326;0.0;13700.0;0.0;0.0;15403.0;-12702.049181074675;-12199.94928;-502.09990107467416;0.0;16006.0;2252.4588294050486;-5385.970870645019
22;80.24494230889927;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;788.9310761307637;1304.220986065022;1304.220986065022;6637.136338520208;6637.136338520182;6637.136338520182;0.0;13450.517009926705;13450.517009926705;2383.617242;0.0;13700.0;0.0;0.0;15403.0;-11934.912490301194;-11462.11488;-472.79761030119465;0.0;16006.0;2125.2295928220765;-5385.970870645019
23;72.76107687015286;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;555.0514100915984;1304.220986065022;1304.220986065022;6595.614421745788;6637.136338520182;6637.136338520182;0.0;13450.517009926705;13450.517009926705;2265.2472144;0.0;13700.0;0.0;0.0;15403.0;-11231.029100191974;-10785.71184;-445.3172601919739;0.0;16006.0;1815.1173109262315;-5385.970870645019
24;69.40668082835332;42592.666995595886;21391.874334511933;16006.0;21391.874334511933;450.22479658373766;1304.220986065022;1304.220986065022;6176.267890099474;6637.136338520182;6637.136338520182;0.0;13450.517009926705;13450.517009926705;2169.1587024;0.0;13700.0;0.0;0.0;15403.0;-10450.899926264314;-10036.34688;-414.5530462643138;0.0;16006.0;1655.249670631812;-5385.970870645019
