Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_B_MidMerit;new_capacity_Gen_B_MidMerit;Capacity_Gen_B_MidMerit;Gen_B_Baseload;new_capacity_Gen_B_Baseload;Capacity_Gen_B_Baseload;Gen_B_Peak;new_capacity_Gen_B_Peak;Capacity_Gen_B_Peak;Gen_B_WindOnshore;new_capacity_Gen_B_WindOnshore;Capacity_Gen_B_WindOnshore;Gen_B_PV;new_capacity_Gen_B_PV;Capacity_Gen_B_PV;Cons_B;Inelastic_Cons_B;Elastic_Cons_B;ENS_Cons_B;CapDemand_Cons_B;NetworkManager;CapacityManager
11;59.331973178143706;0.0;0.0;0.0;0.0;135.6064369866864;1228.322158545394;1228.322158545394;4915.592990865137;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;2001.56955704;0.0;5315.0;2332.255343444;0.0;8788.0;-9385.023364875162;-7512.476;-1872.5473648751615;0.0;0.0;-1.2270280741055535e-13;0.0
12;5079.149359252587;0.0;0.0;0.0;0.0;1228.3221585453991;1228.322158545394;1228.322158545394;5526.163006644023;5526.16300664424;5526.16300664424;5499.6023729639855;5499.602372963986;5499.602372963986;531.55315;0.0;5315.0;882.985821068;0.0;8788.0;-13668.611742120995;-11520.007999999996;-2148.6037421209976;5.4569682106375694e-12;0.0;-4.8683005236886606e-8;0.0
13;50.668352820539006;0.0;0.0;0.0;0.0;0.0;1228.322158545394;1228.322158545394;3833.5439919511578;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;2309.578330105;0.0;5315.0;3377.281400428;0.0;8788.0;-9520.403722847974;-7620.184;-1900.2197228479743;0.0;0.0;3.564370198108758e-13;0.0
14;49.4217323383693;0.0;0.0;0.0;0.0;0.0;1228.322158545394;1228.322158545394;3677.7165483860026;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;2473.819675045;0.0;5315.0;3304.9504042880003;0.0;8788.0;-9456.486629616655;-7568.93;-1887.5566296166535;0.0;0.0;4.408196429749139e-13;0.0
15;52.017353395853924;0.0;0.0;0.0;0.0;0.0;1228.322158545394;1228.322158545394;4002.1689685685997;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;2667.884452315;0.0;5315.0;2613.375070904;0.0;8788.0;-9283.428492961557;-7430.608;-1852.820492961556;0.0;0.0;-2.6323935194104593e-13;0.0
16;57.93266495488603;0.0;0.0;0.0;0.0;91.86558300369914;1228.322158545394;1228.322158545394;4740.728015532377;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;2822.4763084549995;0.0;5315.0;1431.583804196;0.0;8788.0;-9086.652799475809;-7273.536;-1813.1167994758098;0.0;0.0;-1.1606531195608328e-13;0.0
17;70.11340544403596;0.0;0.0;0.0;0.0;472.56748901485565;1228.322158545394;1228.322158545394;5526.163006643983;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;2929.87065101;0.0;5315.0;307.25238336;0.0;8788.0;-9235.852374362243;-7393.866000000001;-1841.9863743622427;0.0;0.0;1.5229931189570407e-13;0.0
18;11210.772763062529;0.0;0.0;0.0;0.0;1228.3221585453243;1228.322158545394;1228.322158545394;5526.163006644877;5526.16300664424;5526.16300664424;5499.602372963986;5499.602372963986;5499.602372963986;531.55315;0.0;5315.0;0.0050003719999999995;0.0;8788.0;-12785.657800023004;-11520.007999999994;-1265.6498000230104;7.275957614183426e-12;0.0;5.941008257552889e-12;0.0
19;20000.00000925598;0.0;0.0;0.0;0.0;1228.3221585453246;1228.322158545394;1228.322158545394;5526.16300664488;5526.16300664424;5526.16300664424;5499.602372963986;5499.602372963986;5499.602372963986;531.55315;0.0;5315.0;0.0;0.0;8788.0;-12785.640686473822;-12785.636926307681;-0.003760166140037857;14.371073692320351;0.0;-2.3855674512646095e-10;0.0
20;91.89190784982033;0.0;0.0;0.0;0.0;1153.1456681096513;1228.322158545394;1228.322158545394;5526.163006645004;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;3184.90721614;0.0;5315.0;0.0;0.0;8788.0;-9864.214735313692;-7898.630000000001;-1965.5847353136915;0.0;0.0;-2.0120319449197497e-13;0.0
21;74.72957262123718;0.0;0.0;0.0;0.0;616.8227076720277;1228.322158545394;1228.322158545394;5526.163006644987;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;3260.153249695;0.0;5315.0;0.0;0.0;8788.0;-9403.137808369771;-7528.136;-1875.0018083697707;0.0;0.0;-3.6964319541598816e-13;0.0
22;63.59526086100262;0.0;0.0;0.0;0.0;268.85824374362;1228.322158545394;1228.322158545394;5448.410359807133;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;3343.848841705;0.0;5315.0;0.0;0.0;8788.0;-9061.116381989035;-7253.506;-1807.6103819890345;0.0;0.0;-5.670364879978163e-13;0.0
23;61.55661009437222;0.0;0.0;0.0;0.0;205.13875374001594;1228.322158545394;1228.322158545394;5193.624375893318;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;3435.394019025;0.0;5315.0;0.0;0.0;8788.0;-8834.156133742648;-7071.678;-1762.478133742648;0.0;0.0;1.376381498584813e-13;0.0
24;59.597874590229274;0.0;0.0;0.0;0.0;143.91728942860917;1228.322158545394;1228.322158545394;4948.82517722576;5526.16300664424;5526.16300664424;0.0;5499.602372963986;5499.602372963986;3506.86525454;0.0;5315.0;0.0;0.0;8788.0;-8599.606751834339;-6883.7880000000005;-1715.8187518343377;0.0;0.0;-8.085759122883832e-13;0.0
