Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
11;72.41554629728726;0.0;0.0;0.0;0.0;544.487132098877;1674.9230820920593;1674.9230820920593;6550.9653205925;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;2856.1538443;0.0;8300.0;1591.7045236959998;0.0;18662.0;-11543.309778134473;-9241.34;-2301.9697781344735;0.0;0.0;-2.6706088078393863e-12;0.0
12;4704.2056894523075;0.0;0.0;0.0;0.0;1674.9230820920532;1674.9230820920593;1674.9230820920593;6942.627174658996;6942.627174658882;6942.627174658882;4107.837378628975;4107.837378628997;4107.837378628997;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-15437.927990835493;-12960.007999999996;-2477.9199908354963;5.4569682106375694e-12;0.0;2.646577981853365e-8;0.0
13;65.75075805640473;0.0;0.0;0.0;0.0;336.17360578181155;1674.9230820920593;1674.9230820920593;5718.018163452302;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11354.156553126973;-9089.301536;-2264.855017126972;0.0;0.0;7.71528557322316e-13;0.0
14;66.92484283846085;0.0;0.0;0.0;0.0;372.8693585747953;1674.9230820920593;1674.9230820920593;5864.756942393093;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11491.056386862192;-9199.001536000002;-2292.0548508621914;0.0;0.0;2.5243785812662306e-12;0.0
15;70.95177665369681;0.0;0.0;0.0;0.0;498.7326312479377;1674.9230820920593;1674.9230820920593;6368.03962229357;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11730.596011238327;-9391.14;-2339.4560112383288;0.0;0.0;-8.075144268685164e-13;0.0
16;73.76193357532392;0.0;0.0;0.0;0.0;586.5643109372535;1674.9230820920593;1674.9230820920593;6719.253645580098;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12035.992371810991;-9635.901536000001;-2400.09083581099;0.0;0.0;2.375394427294846e-12;0.0
17;99.70055106813153;0.0;0.0;0.0;0.0;1397.211369926739;1674.9230820920593;1674.9230820920593;6942.627174658999;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12652.520838053242;-10132.118464000001;-2520.402374053241;0.0;0.0;-2.0129170149630484e-12;0.0
18;20000.000007207782;0.0;0.0;0.0;0.0;1674.9230820920568;1674.9230820920593;1674.9230820920593;6942.627174658994;6942.627174658882;6942.627174658882;4107.837378628991;4107.837378628997;4107.837378628997;830.083;0.0;8300.0;0.0;0.0;18662.0;-13555.470634281444;-13555.4662174174;-0.0044168640457592084;844.5417825826007;0.0;2.3079881339558742e-11;0.0
19;16581.669754028066;0.0;0.0;0.0;0.0;1674.9230820920568;1674.9230820920593;1674.9230820920593;6942.627174658994;6942.627174658882;6942.627174658882;4107.83737862899;4107.837378628997;4107.837378628997;830.083;0.0;8300.0;0.0;0.0;18662.0;-13555.478818668973;-12999.999999999975;-555.4788186689968;2.546585164964199e-11;0.0;2.0680890159119556e-8;0.0
20;116.88688415993322;0.0;0.0;0.0;0.0;1674.9230820920516;1674.9230820920593;1674.9230820920593;6942.627174658986;6942.627174658882;6942.627174658882;211.10907246935986;4107.837378628997;4107.837378628997;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12531.542802727885;-10036.966152;-2494.576650727884;0.0;0.0;9.92881704137421e-13;0.0
21;96.78886589791969;0.0;0.0;0.0;0.0;1306.2212395550055;1674.9230820920593;1674.9230820920593;6942.627174658983;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3685.7692306;0.0;8300.0;0.0;0.0;18662.0;-11934.616260628349;-9556.943080000001;-2377.6731806283474;0.0;0.0;1.255984105008797e-13;0.0
22;78.89002440492362;0.0;0.0;0.0;0.0;746.8824665670395;1674.9230820920593;1674.9230820920593;6942.627174613435;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3657.884617;0.0;8300.0;0.0;0.0;18662.0;-11347.392873842891;-9085.081536;-2262.3113378428916;0.0;0.0;4.29462509753795e-13;0.0
23;72.30397089824497;0.0;0.0;0.0;0.0;540.9989268527447;1674.9230820920593;1674.9230820920593;6537.024235285534;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3583.6538492;0.0;8300.0;0.0;0.0;18662.0;-10661.675974955479;-8535.512304000002;-2126.1636709554764;0.0;0.0;9.651017848597514e-13;0.0
24;68.58157987935125;0.0;0.0;0.0;0.0;424.6572886685229;1674.9230820920593;1674.9230820920593;6071.791271197136;6942.627174658882;6942.627174658882;0.0;4107.837378628997;4107.837378628997;3423.8461555;0.0;8300.0;0.0;0.0;18662.0;-9920.293749209659;-7941.6815384;-1978.6122108096592;0.0;0.0;1.2299267265463682e-12;0.0
