Timestep;EOM_price;CM_price;TotalCapOffer;TotalCapDemanded;TotalLocalCapSupply;Gen_C_MidMerit;new_capacity_Gen_C_MidMerit;Capacity_Gen_C_MidMerit;Gen_C_Baseload;new_capacity_Gen_C_Baseload;Capacity_Gen_C_Baseload;Gen_C_Peak;new_capacity_Gen_C_Peak;Capacity_Gen_C_Peak;Gen_C_WindOnshore;new_capacity_Gen_C_WindOnshore;Capacity_Gen_C_WindOnshore;Gen_C_PV;new_capacity_Gen_C_PV;Capacity_Gen_C_PV;Cons_C;Inelastic_Cons_C;Elastic_Cons_C;ENS_Cons_C;CapDemand_Cons_C;NetworkManager;CapacityManager
11;79.78397885407774;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;774.4875600296633;1587.326394970043;1587.326394970043;7141.4278412505555;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;2856.1538443;0.0;8300.0;1591.7045236959998;0.0;18662.0;-11542.458617509546;-11089.607999999998;-452.85061750954804;0.0;15493.0;-821.3155342340611;0.0
12;501.02812216944307;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;1587.3263949673897;1587.326394970043;1587.326394970043;7141.427841253465;7141.427841252834;7141.427841252834;5012.836307944947;6764.213607929432;6764.213607929432;830.083;0.0;8300.0;1882.46897174;0.0;18662.0;-16118.841312711438;-15552.009599999981;-566.831712711458;1.8189894035458565e-11;15493.0;-335.21717238338863;0.0
13;70.18342503927757;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;474.4707347621583;1587.326394970043;1587.326394970043;6272.6251898986075;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3217.6923076000003;0.0;8300.0;2082.273357486;0.0;18662.0;-11353.652944991305;-10907.1618432;-446.49110179130486;0.0;15493.0;-693.4090647060425;0.0
14;70.30290536850528;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;478.206950333906;1587.326394970043;1587.326394970043;6287.618000215053;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3400.1923092;0.0;8300.0;1853.2386811400002;0.0;18662.0;-11490.667966960487;-11038.8018432;-451.86612376048646;0.0;15493.0;-528.5883581834415;0.0
15;72.44441642719225;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;545.1354328948336;1587.326394970043;1587.326394970043;6555.459506676309;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3565.961536;0.0;8300.0;1297.8632157260001;0.0;18662.0;-11730.42080683109;-11269.367999999999;-461.0528068310918;0.0;15493.0;-233.9991412656318;0.0
16;79.83422240799568;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;776.0576724970362;1587.326394970043;1587.326394970043;7141.4278412510985;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3709.2307659;0.0;8300.0;1020.944702666;0.0;18662.0;-12035.260989773265;-11563.0818432;-472.17914657326537;0.0;15493.0;-612.4003748642845;0.0
17;107.75969895905003;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;1587.3263949004881;1587.326394970043;1587.326394970043;7141.427841253449;7141.427841252834;7141.427841252834;96.99390908163953;6764.213607929432;6764.213607929432;3789.0384614;0.0;8300.0;523.645213294;0.0;18662.0;-12651.50015774385;-12158.5421568;-492.95800094385066;0.0;15493.0;-486.9320147406473;0.0
18;2339.4675058447397;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;1587.326394968261;1587.326394970043;1587.326394970043;7141.427841253488;7141.427841252834;7141.427841252834;6764.2136079293405;6764.213607929432;6764.213607929432;830.083;0.0;8300.0;0.0;0.0;18662.0;-17578.905651754474;-17280.009599999958;-298.8960517545146;4.001776687800884e-11;15493.0;1255.8524338987381;0.0
19;3999.9898053725165;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;1587.3263949693007;1587.326394970043;1587.326394970043;7141.427841257012;7141.427841252834;7141.427841252834;6764.2136079293805;6764.213607929432;6764.213607929432;830.083;0.0;8300.0;0.0;0.0;18662.0;-15597.04645154934;-15597.042712594754;-0.003738954587460634;2.9572874052464613;15493.0;-726.0067672045213;0.0
20;125.75147622731838;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;1587.326394969441;1587.326394970043;1587.326394970043;7141.427841256973;7141.427841252834;7141.427841252834;321.8911251153621;6764.213607929432;6764.213607929432;3702.8846191;0.0;8300.0;0.0;0.0;18662.0;-12530.430651775185;-12044.359382399998;-486.07126937518615;0.0;15493.0;-223.09968123306194;0.0
21;98.21983682028262;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;1350.6093452617329;1587.326394970043;1587.326394970043;7141.427841256972;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3685.7692306;0.0;8300.0;0.0;0.0;18662.0;-11934.445334269902;-11468.331696;-466.11363826990225;0.0;15493.0;-243.36125487610468;0.0
22;80.19253081907522;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;787.2548132560926;1587.326394970043;1587.326394970043;7141.427841256582;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3657.884617;0.0;8300.0;0.0;0.0;18662.0;-11347.244977376964;-10902.0978432;-445.14713417696555;0.0;15493.0;-239.3226768740567;0.0
23;72.73257619604452;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;554.1387630259304;1587.326394970043;1587.326394970043;6591.450792347348;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3583.6538492;0.0;8300.0;0.0;0.0;18662.0;-10661.630259357642;-10242.6147648;-419.0154945576418;0.0;15493.0;-67.61335466603417;0.0
24;69.38084617220454;69885.60298813511;15492.967844155908;15493.0;15492.967844155908;449.39679572910956;1587.326394970043;1587.326394970043;6172.4770605676995;7141.427841252834;7141.427841252834;0.0;6764.213607929432;6764.213607929432;3423.8461555;0.0;8300.0;0.0;0.0;18662.0;-9920.214417324443;-9530.01784608;-390.19657124444393;0.0;15493.0;-125.50579592529469;0.0
